Left_pocket,,,,,
time_stamp,Ax,Ay,Az,Axyz,Act
1.39E+12,-0.40861,-13.035,-2.152,13.21776423,walking
1.39E+12,-1.8932,-14.315,-1.3757,14.50503298,walking
1.39E+12,-0.91256,-13.852,0.38137,13.88726441,walking
1.39E+12,-0.31327,-14.506,-3.1735,14.85238285,walking
1.39E+12,2.3836,-14.247,-2.7241,14.69963533,walking
1.39E+12,3.1327,-13.579,-2.8058,14.21532848,walking
1.39E+12,1.0351,-12.544,0.65378,12.60360251,walking
1.39E+12,2.5061,-12.994,1.6344,13.33401052,walking
1.39E+12,7.1371,-11.564,2.2746,13.77817468,walking
1.39E+12,6.3743,-11.278,0.081722,12.95498603,walking
1.39E+12,4.2768,-13.062,-1.3757,13.81301606,walking
1.39E+12,0.8036,-16.508,-1.9886,16.64675244,walking
1.39E+12,3.3778,-16.562,-1.0215,16.93377805,walking
1.39E+12,3.7728,-9.9565,1.0215,10.69623178,walking
1.39E+12,3.1191,-6.2926,0.96704,7.089482769,walking
1.39E+12,2.4108,-5.4754,1.0079,6.066945212,walking
1.39E+12,1.0215,-5.2575,0.84446,5.421981298,walking
1.39E+12,0.91256,-5.3528,0.49033,5.452124091,walking
1.39E+12,0.99429,-5.2166,0.16344,5.313025578,walking
1.39E+12,3.2689,-3.8954,1.7706,5.384688731,walking
1.39E+12,2.9829,-2.7649,2.5606,4.80614573,walking
1.39E+12,1.6208,-1.2395,2.3699,3.127263804,walking
1.39E+12,1.471,-1.8932,1.4029,2.777800506,walking
1.39E+12,1.5391,-3.2825,-0.88532,3.731946752,walking
1.39E+12,3.7592,-11.659,-9.3436,15.40671044,walking
1.39E+12,0.9398,-18.932,-18.292,26.34200281,walking
1.39E+12,-2.4244,-19.518,-15.963,25.33076012,walking
1.39E+12,0.47671,-7.2324,-1.6072,7.424146687,walking
1.39E+12,2.6287,-2.2065,-0.89894,3.547787911,walking
1.39E+12,3.5685,-1.2803,0.29965,3.803044894,walking
1.39E+12,6.4152,-15.568,1.1441,16.87680005,walking
1.39E+12,4.3994,-19.096,-6.1155,20.52830428,walking
1.39E+12,3.3506,-5.8976,4.808,8.314148791,walking
1.39E+12,5.9521,-0.35413,-1.076,6.058933773,walking
1.39E+12,4.1814,-2.6423,2.1929,5.410606774,walking
1.39E+12,1.1032,-11.713,3.1735,12.18534043,walking
1.39E+12,1.1305,-12.354,2.7241,12.70118369,walking
1.39E+12,0.62654,-12.108,0.47671,12.13356785,walking
1.39E+12,-0.10896,-11.673,0.89894,11.70806963,walking
1.39E+12,-0.96704,-11.945,1.866,12.12848496,walking
1.39E+12,-0.96704,-11.754,2.1793,11.99337446,walking
1.39E+12,0.46309,-8.6217,1.4165,8.749550588,walking
1.39E+12,0.99429,-6.9328,0.8036,7.049688036,walking
1.39E+12,2.4517,-6.3198,0.42223,6.791832087,walking
1.39E+12,1.1169,-8.9349,0.31327,9.009885777,walking
1.39E+12,0.69464,-9.5342,-0.6674,9.582740586,walking
1.39E+12,1.1577,-9.4934,-1.866,9.744068393,walking
1.39E+12,-0.50395,-11.795,-1.7025,11.92788736,walking
1.39E+12,-0.50395,-11.795,-1.7025,11.92788736,walking
1.39E+12,-0.96704,-11.959,-0.054481,11.99815884,walking
1.39E+12,-0.7355,-13.498,-1.5391,13.60535898,walking
1.39E+12,-1.4165,-13.893,0.61292,13.97846888,walking
1.39E+12,-0.6674,-13.906,-0.7355,13.94142098,walking
1.39E+12,0.095342,-14.547,-3.337,14.92514215,walking
1.39E+12,1.1441,-14.86,-3.1054,15.22406233,walking
1.39E+12,0.69464,-14.015,-1.2667,14.08926111,walking
1.39E+12,0.51757,-12.762,-0.31327,12.77633206,walking
1.39E+12,2.7104,-11.986,-0.1362,12.28938626,walking
1.39E+12,8.1177,-12.027,2.6696,14.75372992,walking
1.39E+12,7.246,-11.468,0.39499,13.57112954,walking
1.39E+12,0.14982,-15.064,-1.0488,15.10120934,walking
1.39E+12,-0.81722,-16.876,-3.2961,17.21428185,walking
1.39E+12,1.5527,-14.764,0.36775,14.84997688,walking
1.39E+12,2.3291,-8.8124,1.6344,9.260365216,walking
1.39E+12,2.5334,-5.993,1.8524,6.765024044,walking
1.39E+12,2.3836,-4.9442,1.5527,5.704168641,walking
1.39E+12,1.6617,-4.5764,0.68102,4.916144027,walking
1.39E+12,1.8387,-4.3858,0.50395,4.782261487,walking
1.39E+12,2.0567,-4.5083,0.35413,4.967916247,walking
1.39E+12,2.7377,-3.4868,1.7025,4.748818988,walking
1.39E+12,2.3972,-3.2416,2.0975,4.544672117,walking
1.39E+12,1.3212,-1.975,1.975,3.089792783,walking
1.39E+12,1.9068,-2.6968,0.70826,3.377905965,walking
1.39E+12,2.0839,-4.7944,-1.5663,5.457307602,walking
1.39E+12,3.228,-8.7034,-5.7614,10.92533228,walking
1.39E+12,2.6151,-18.687,-17.23,25.55221354,walking
1.39E+12,-2.4108,-19.491,-15.554,25.05270352,walking
1.39E+12,0.38137,-9.4661,-0.89894,9.516332561,walking
1.39E+12,1.6208,-2.4517,-0.84446,3.057930382,walking
1.39E+12,1.1713,-0.7355,-1.9613,2.399917005,walking
1.39E+12,2.4517,-9.0984,0.40861,9.431790794,walking
1.39E+12,4.2904,-19,-6.3743,20.49485869,walking
1.39E+12,0.83084,-16.835,0.44947,16.86148106,walking
1.39E+12,5.7886,-2.5742,3.8001,7.387499957,walking
1.39E+12,6.8647,0.38137,0.38137,6.885854504,walking
1.39E+12,1.8932,-6.17,3.4323,7.309841963,walking
1.39E+12,0.57205,-11.618,3.5413,12.15919286,walking
1.39E+12,1.0896,-12.953,1.1032,13.04547766,walking
1.39E+12,0.38137,-10.569,0.1362,10.57675539,walking
1.39E+12,-0.095342,-10.392,0.39499,10.39994092,walking
1.39E+12,-1.1169,-10.828,1.8387,11.03964978,walking
1.39E+12,-1.0896,-10.733,2.0975,10.9901785,walking
1.39E+12,-0.77636,-9.8748,2.0839,10.12210695,walking
1.39E+12,0.76274,-7.246,0.40861,7.297482473,walking
1.39E+12,2.0703,-7.464,1.076,7.820179927,walking
1.39E+12,2.0703,-9.3027,0.01362,9.530296684,walking
1.39E+12,2.261,-10.42,-2.8603,11.03946725,walking
1.39E+12,2.5742,-10.202,-3.5413,11.10171677,walking
1.39E+12,1.0215,-12.068,-0.8036,12.13778642,walking
1.39E+12,-0.21793,-11.591,-0.62654,11.6099667,walking
1.39E+12,-0.39499,-13.511,-1.8387,13.64125932,walking
1.39E+12,-1.6208,-14.152,-0.38137,14.24961542,walking
1.39E+12,-2.2474,-13.757,1.4574,14.01534411,walking
1.39E+12,-0.51757,-13.893,-2.3018,14.09189877,walking
1.39E+12,0.61292,-14.71,-1.362,14.78562866,walking
1.39E+12,2.3836,-14.506,-1.8932,14.82193615,walking
1.39E+12,1.076,-13.348,-0.054481,13.39140949,walking
1.39E+12,2.1384,-12.572,-0.01362,12.75257323,walking
1.39E+12,4.4402,-11.55,1.1441,12.42685965,walking
1.39E+12,5.8976,-9.902,2.8603,11.87487288,walking
1.39E+12,6.0747,-11.223,-0.92618,12.79513652,walking
1.39E+12,1.3484,-16.304,-3.2825,16.68572458,walking
1.39E+12,2.4789,-17.802,-3.0373,18.22858581,walking
1.39E+12,2.7104,-16.481,-1.1577,16.74245796,walking
1.39E+12,2.7377,-8.7987,0.50395,9.22854748,walking
1.39E+12,2.1656,-5.7614,1.185,6.267996356,walking
1.39E+12,1.7025,-5.5707,0.74912,5.873021838,walking
1.39E+12,1.3484,-4.9033,0.24517,5.091231853,walking
1.39E+12,1.0488,-4.6309,-0.1362,4.750133334,walking
1.39E+12,1.58,-3.8954,0.85808,4.290319621,walking
1.39E+12,2.3836,-2.6423,3.1599,4.759019464,walking
1.39E+12,1.9477,-1.9613,3.051,4.116896159,walking
1.39E+12,1.9886,-1.3484,2.5742,3.521252357,walking
1.39E+12,1.8387,-3.4459,-0.69464,3.967060528,walking
1.39E+12,2.3836,-6.4152,-4.0316,7.942930099,walking
1.39E+12,2.2882,-18.592,-17.434,25.58989408,walking
1.39E+12,-2.8058,-19.355,-16.685,25.70754293,walking
1.39E+12,-0.96704,-16.508,-9.6704,19.15635316,walking
1.39E+12,2.7104,-1.1169,0.17706,2.936849335,walking
1.39E+12,4.0589,-4.8761,-2.0022,6.652805819,walking
1.39E+12,4.9987,-11.264,-1.0488,12.36788903,walking
1.39E+12,2.8467,-19.409,-3.6094,19.94594571,walking
1.39E+12,-0.1362,-10.515,7.8998,13.15258969,walking
1.39E+12,5.8567,0.61292,-1.9068,6.18970856,walking
1.39E+12,4.4402,-1.2531,1.8115,4.956527807,walking
1.39E+12,1.866,-10.379,3.2689,11.04043949,walking
1.39E+12,1.2122,-13.089,1.9886,13.29458084,walking
1.39E+12,0.91256,-12.054,1.0079,12.13043875,walking
1.39E+12,0.68102,-11.291,0.095342,11.31192112,walking
1.39E+12,-0.88532,-11.645,1.3893,11.76095111,walking
1.39E+12,-0.8717,-10.774,1.7298,10.94674129,walking
1.39E+12,0.24517,-8.036,1.2667,8.138914745,walking
1.39E+12,1.0624,-6.6604,0.23155,6.748572984,walking
1.39E+12,2.5061,-6.9736,0.50395,7.42735483,walking
1.39E+12,1.3893,-8.6625,0.35413,8.780345597,walking
1.39E+12,1.0215,-9.4798,-0.95342,9.582227298,walking
1.39E+12,1.1713,-9.8748,-1.7298,10.09335558,walking
1.39E+12,1.5391,-11.073,-3.1327,11.61008041,walking
1.39E+12,-0.40861,-11.959,-2.0294,12.13684916,walking
1.39E+12,-1.3484,-11.741,-0.6674,11.83700496,walking
1.39E+12,-1.1986,-13.157,-0.6674,13.22832997,walking
1.39E+12,-2.3699,-13.253,0.47671,13.47166239,walking
1.39E+12,-0.6674,-13.334,-1.3348,13.41725269,walking
1.39E+12,-1.362,-15.268,-1.185,15.3743648,walking
1.39E+12,-1.362,-15.268,-1.185,15.3743648,walking
1.39E+12,2.3836,-14.342,-2.5061,14.75313696,walking
1.39E+12,1.4982,-14.655,-0.9398,14.76132962,walking
1.39E+12,7.069,-11.577,-0.28603,13.56759018,walking
1.39E+12,7.0145,-10.27,1.3212,12.5068653,walking
1.39E+12,4.2768,-11.332,1.58,12.21481241,walking
1.39E+12,1.7706,-14.138,-0.50395,14.25735017,walking
1.39E+12,0.54481,-15.554,-3.8818,16.04032746,walking
1.39E+12,1.866,-14.669,-0.28603,14.78997397,walking
1.39E+12,1.8932,-10.011,0.35413,10.19459343,walking
1.39E+12,2.2201,-6.6059,0.6674,7.000870059,walking
1.39E+12,1.8524,-5.3528,1.076,5.765555446,walking
1.39E+12,1.7706,-4.9033,0.92618,5.294826215,walking
1.39E+12,2.0975,-4.6037,0.054481,5.059301149,walking
1.39E+12,2.0839,-4.0861,0.081722,4.587540834,walking
1.39E+12,2.9965,-3.514,1.5255,4.863574663,walking
1.39E+12,2.4517,-2.9829,1.9613,4.330730076,walking
1.39E+12,1.9341,-2.5334,1.9613,3.742399773,walking
1.39E+12,2.1248,-2.5606,0.8036,3.423042559,walking
1.39E+12,1.6753,-4.5356,-0.72188,4.888702096,walking
1.39E+12,3.2008,-11.659,-8.2676,14.64686353,walking
1.39E+12,2.8739,-18.251,-15.909,24.38143932,walking
1.39E+12,-2.3699,-19.559,-12.136,23.1398661,walking
1.39E+12,-0.58567,-9.9973,-3.6503,10.65897306,walking
1.39E+12,0.83084,-3.9771,-0.89894,4.161215284,walking
1.39E+12,1.8115,-3.3642,-0.96704,3.941388112,walking
1.39E+12,5.9249,-13.838,-0.068102,15.05321633,walking
1.39E+12,5.0531,-18.578,-5.1076,19.9189227,walking
1.39E+12,1.866,-8.4174,6.8238,10.99540018,walking
1.39E+12,6.2654,-1.866,2.656,7.0563113,walking
1.39E+12,6.9872,-0.29965,0.42223,7.006356552,walking
1.39E+12,0.9398,-11.291,3.732,11.92886118,walking
1.39E+12,0.39499,-14.043,2.7786,14.32070124,walking
1.39E+12,0.21793,-13.007,1.9613,13.15584434,walking
1.39E+12,0.054481,-9.6704,0.21793,9.673008727,walking
1.39E+12,-0.65378,-10.215,0.96704,10.28147945,walking
1.39E+12,-0.96704,-11.06,2.2882,11.33554699,walking
1.39E+12,-0.23155,-9.8339,2.9829,10.27895408,walking
1.39E+12,0.36775,-8.036,1.1169,8.121576305,walking
1.39E+12,2.7649,-7.8181,-0.14982,8.293962,walking
1.39E+12,2.4925,-8.036,0.054481,8.413846946,walking
1.39E+12,1.185,-8.4855,-0.70826,8.597067377,walking
1.39E+12,1.3893,-9.0167,-1.2531,9.208761751,walking
1.39E+12,1.2258,-11.101,-2.1929,11.38172206,walking
1.39E+12,-0.01362,-11.836,-1.2395,11.90073282,walking
1.39E+12,-1.7706,-10.569,0.20431,10.71823343,walking
1.39E+12,-0.36775,-13.389,-1.2258,13.45002404,walking
1.39E+12,-1.6481,-13.947,0.16344,14.0449904,walking
1.39E+12,-0.78998,-13.198,1.6617,13.32563392,walking
1.39E+12,-0.31327,-13.988,-2.438,14.20232819,walking
1.39E+12,-0.21793,-14.574,-2.0022,14.71250401,walking
1.39E+12,2.547,-14.383,-2.1793,14.76845444,walking
1.39E+12,0.49033,-14.724,0.14982,14.73292386,walking
1.39E+12,0.62654,-13.253,0.01362,13.26780867,walking
1.39E+12,4.9033,-11.25,1.9341,12.42359021,walking
1.39E+12,6.1564,-10.91,3.6639,13.0519548,walking
1.39E+12,6.8783,-12.095,-1.3212,13.97660922,walking
1.39E+12,2.4244,-14.288,-3.6366,14.9415367,walking
1.39E+12,1.58,-16.549,-2.0975,16.75605285,walking
1.39E+12,2.4244,-16.671,-1.3076,16.89703448,walking
1.39E+12,2.3699,-9.6704,0.47671,9.967964416,walking
1.39E+12,2.3563,-6.7693,1.1441,7.258411465,walking
1.39E+12,2.152,-5.4618,0.74912,5.918069281,walking
1.39E+12,2.1929,-5.7886,0.095342,6.190782702,walking
1.39E+12,1.2803,-5.7886,-0.054481,5.928745755,walking
1.39E+12,1.2803,-4.7535,0.89894,5.004300497,walking
1.39E+12,1.2395,-4.1814,1.8115,4.722499175,walking
1.39E+12,0.99429,-3.0237,2.9829,4.362231849,walking
1.39E+12,0.9398,-2.0567,2.6151,3.457164581,walking
1.39E+12,1.7162,-2.4653,0.25879,3.014965803,walking
1.39E+12,1.9205,-3.8273,-1.1169,4.425382599,walking
1.39E+12,4.2223,-14.342,-10.61,18.33283615,walking
1.39E+12,0.7355,-18.946,-18.51,26.49739565,walking
1.39E+12,-2.7104,-19.518,-16.235,25.5318197,walking
1.39E+12,-0.44947,-15.541,-9.0575,17.99341575,walking
1.39E+12,2.3836,-0.35413,-0.8717,2.562580322,walking
1.39E+12,0.054481,-0.57205,-0.69464,0.901517671,walking
1.39E+12,2.5198,-8.4719,1.0215,8.897524594,walking
1.39E+12,4.6037,-16.59,-0.54481,17.22553255,walking
1.39E+12,1.0079,-13.062,3.9908,13.69518861,walking
1.39E+12,4.7399,-5.6524,4.3721,8.57505313,walking
1.39E+12,5.2575,0.77636,1.9613,5.664868824,walking
1.39E+12,1.8524,-5.4754,3.4732,6.74347901,walking
1.39E+12,0.027241,-13.634,4.2632,14.28501216,walking
1.39E+12,0.17706,-15.023,3.4732,15.42027877,walking
1.39E+12,-1.1032,-11.169,0.65378,11.24237695,walking
1.39E+12,-0.89894,-11.032,-0.39499,11.07560988,walking
1.39E+12,0.21793,-10.379,1.7162,10.52218974,walking
1.39E+12,-0.12258,-10.501,1.4982,10.60804554,walking
1.39E+12,0.19068,-9.6977,1.0624,9.75758361,walking
1.39E+12,1.0351,-7.7636,0.72188,7.865496024,walking
1.39E+12,1.5255,-7.8317,1.0624,8.049308598,walking
1.39E+12,1.4982,-7.8862,-0.99429,8.088594828,walking
1.39E+12,2.5606,-8.8805,-2.3563,9.537929665,walking
1.39E+12,1.3757,-9.9292,-1.9886,10.21939788,walking
1.39E+12,0.42223,-11.155,-0.89894,11.1991248,walking
1.39E+12,-0.29965,-11.223,0.19068,11.2286187,walking
1.39E+12,0.64016,-12.83,-2.1384,13.02272857,walking
1.39E+12,-0.7355,-13.28,-0.92618,13.33256051,walking
1.39E+12,-1.471,-13.062,1.5663,13.23755947,walking
1.39E+12,0.27241,-13.28,-1.866,13.41322345,walking
1.39E+12,-0.24517,-14.179,-2.6151,14.42022529,walking
1.39E+12,2.6696,-14.152,-3.1327,14.73837432,walking
1.39E+12,2.1112,-14.724,-2.0431,15.01424654,walking
1.39E+12,0.65378,-13.607,0.14982,13.62352096,walking
1.39E+12,2.9284,-11.891,1.185,12.30348051,walking
1.39E+12,4.2904,-11.496,4.6037,13.10570875,walking
1.39E+12,6.3743,-11.305,4.7535,13.82137792,walking
1.39E+12,6.6195,-13.77,-5.094,16.10526362,walking
1.39E+12,2.1929,-17.23,-3.8273,17.78566658,walking
1.39E+12,2.7649,-18.319,-2.656,18.71589616,walking
1.39E+12,3.8137,-9.0303,0.8717,9.841264485,walking
1.39E+12,3.7184,-7.1234,1.3484,8.14785301,walking
1.39E+12,1.8387,-5.0668,0.83084,5.45376705,walking
1.39E+12,1.2667,-5.6524,-0.16344,5.79490011,walking
1.39E+12,0.62654,-5.8023,-0.70826,5.878849368,walking
1.39E+12,1.0079,-5.1213,0.054481,5.219822246,walking
1.39E+12,1.185,-3.4732,2.2065,4.282053887,walking
1.39E+12,1.7979,-2.7649,3.0646,4.502098353,walking
1.39E+12,0.92618,-0.84446,1.8932,2.270490767,walking
1.39E+12,1.3484,-0.50395,1.1305,1.83034926,walking
1.39E+12,1.7843,-4.3585,-2.3291,5.25404183,walking
1.39E+12,3.7728,-10.188,-8.2539,13.64390813,walking
1.39E+12,4.6037,-15.159,-12.503,20.18203022,walking
1.39E+12,-0.69464,-19.314,-18.864,27.0067328,walking
1.39E+12,0.53119,-16.004,-7.3686,17.62686713,walking
1.39E+12,1.1305,-5.3392,-1.2122,5.590573828,walking
1.39E+12,1.0215,-0.6674,-1.7706,2.150327735,walking
1.39E+12,4.0725,-8.1586,0.32689,9.124410517,walking
1.39E+12,7.1234,-12.994,2.0839,14.96427421,walking
1.39E+12,5.598,-19.137,-9.2482,21.97934431,walking
1.39E+12,2.9284,-3.3506,7.9679,9.126306883,walking
1.39E+12,6.9055,1.7843,-0.36775,7.141771265,walking
1.39E+12,4.0316,-0.19068,1.4438,4.286573907,walking
1.39E+12,1.0488,-11.918,4.4675,12.77095383,walking
1.39E+12,0.21793,-15.105,4.3721,15.72653099,walking
1.39E+12,0.21793,-13.171,0.61292,13.18705446,walking
1.39E+12,0.40861,-12.272,-0.28603,12.28213171,walking
1.39E+12,0.068102,-10.937,0.28603,10.94095151,walking
1.39E+12,-0.38137,-9.6432,1.0351,9.706089909,walking
1.39E+12,-0.19068,-8.717,2.438,9.053523726,walking
1.39E+12,-0.095342,-8.7851,2.2474,9.068510289,walking
1.39E+12,0.77636,-9.0031,1.1169,9.10527375,walking
1.39E+12,1.6481,-8.9349,0.92618,9.132714876,walking
1.39E+12,0.57205,-8.1586,-1.0488,8.245603471,walking
1.39E+12,2.0975,-8.4719,-2.3291,9.033122532,walking
1.39E+12,1.0215,-10.379,-1.757,10.57611234,walking
1.39E+12,0.14982,-11.4,-1.0488,11.44912344,walking
1.39E+12,0.19068,-10.733,-0.47671,10.74527339,walking
1.39E+12,0.77636,-12.204,-2.0567,12.40041797,walking
1.39E+12,-1.076,-13.934,-1.3757,14.04302968,walking
1.39E+12,0.068102,-13.607,-0.95342,13.64053139,walking
1.39E+12,-0.23155,-13.838,-2.8875,14.13794595,walking
1.39E+12,-0.61292,-14.397,-1.9477,14.54107339,walking
1.39E+12,2.152,-14.22,-3.2144,14.7367524,walking
1.39E+12,1.1986,-13.866,-3.2144,14.28408084,walking
1.39E+12,2.1248,-13.416,1.0488,13.62364901,walking
1.39E+12,5.0668,-13.116,0.8717,14.08764633,walking
