Left_pocket,,,,,
time_stamp,Ax,Ay,Az,Axyz,Act
1.39E+12,-2.2882,-16.549,1.3484,16.76077095,walking
1.39E+12,-1.0351,-13.443,0.84446,13.50921144,walking
1.39E+12,0.31327,-11.645,0.84446,11.67978064,walking
1.39E+12,3.7456,-7.355,1.3348,8.361054682,walking
1.39E+12,3.4732,-7.9815,0.85808,8.746642886,walking
1.39E+12,1.7025,-9.6568,1.1441,9.872246821,walking
1.39E+12,0.53119,-9.9292,0.89894,9.98395055,walking
1.39E+12,0.99429,-8.7987,0.49033,8.8682669,walking
1.39E+12,1.5663,-8.3493,0.64016,8.519032281,walking
1.39E+12,2.0839,-8.145,0.88532,8.45384266,walking
1.39E+12,2.3155,-8.8124,1.1986,9.190025896,walking
1.39E+12,2.1929,-9.3163,0.91256,9.614313384,walking
1.39E+12,1.4846,-9.902,-0.31327,10.01757352,walking
1.39E+12,1.1986,-9.5615,0.96704,9.684734925,walking
1.39E+12,0.8036,-9.6977,1.7298,9.883489581,walking
1.39E+12,-0.095342,-10.134,0.54481,10.14908193,walking
1.39E+12,0.027241,-11.931,-2.3699,12.16412467,walking
1.39E+12,2.2201,-12.326,-1.9205,12.67073164,walking
1.39E+12,2.6151,-12.612,-0.38137,12.88591227,walking
1.39E+12,0.1362,-13.566,1.185,13.61833806,walking
1.39E+12,-0.99429,-13.566,1.3212,13.6664018,walking
1.39E+12,-1.4574,-15.5,1.7298,15.66417003,walking
1.39E+12,0.35413,-14.138,0.19068,14.14371984,walking
1.39E+12,0.32689,-14.206,-1.4301,14.2815433,walking
1.39E+12,0.98067,-14.506,-0.61292,14.55202462,walking
1.39E+12,3.7592,-11.605,-1.5663,12.29881723,walking
1.39E+12,4.6445,-11.782,-0.8036,12.68986514,walking
1.39E+12,7.0962,-11.809,1.5391,13.86280506,walking
1.39E+12,6.6467,-11.55,1.9341,13.4655807,walking
1.39E+12,5.1894,-12.749,2.6015,14.00837876,walking
1.39E+12,4.1814,-13.729,2.547,14.5758964,walking
1.39E+12,1.7162,-14.642,0.68102,14.757957,walking
1.39E+12,0.81722,-14.002,0.40861,14.03177874,walking
1.39E+12,0.12258,-11.087,1.4438,11.18128585,walking
1.39E+12,0.99429,-8.2403,1.7025,8.472878079,walking
1.39E+12,0.8036,-7.1915,1.4982,7.389725871,walking
1.39E+12,0.64016,-6.7693,1.2531,6.914006575,walking
1.39E+12,0.46309,-5.4618,0.85808,5.548154006,walking
1.39E+12,0.72188,-4.2904,0.85808,4.434517356,walking
1.39E+12,1.2258,-3.9227,1.2122,4.284809187,walking
1.39E+12,1.4029,-3.4732,1.1986,3.932923672,walking
1.39E+12,1.7298,-2.5061,1.076,3.229631751,walking
1.39E+12,1.7843,-2.6287,0.54481,3.223446621,walking
1.39E+12,1.757,-3.3642,-0.50395,3.82868858,walking
1.39E+12,1.7979,-6.3198,-3.5685,7.477065514,walking
1.39E+12,1.185,-11.25,-7.2869,13.45606319,walking
1.39E+12,2.656,-17.42,-9.616,20.07431673,walking
1.39E+12,4.4811,-19.463,-13.048,23.85663283,walking
1.39E+12,2.9556,-10.311,-7.0417,12.83112743,walking
1.39E+12,3.8682,-8.9894,-4.6037,10.81509766,walking
1.39E+12,5.9249,-13.389,-3.2825,15.00481813,walking
1.39E+12,5.203,-13.402,-4.4947,15.06277335,walking
1.39E+12,4.0452,-14.342,-3.8954,15.40229685,walking
1.39E+12,-0.31327,-13.035,-4.7944,13.89228687,walking
1.39E+12,0.43585,-4.3721,7.246,8.474062758,walking
1.39E+12,2.4653,-2.152,9.6977,10.2349496,walking
