Left_pocket,,,,,
time_stamp,Ax,Ay,Az,Axyz,Act
1.39E+12,4.5764,-13.593,2.4517,14.55073602,walking
1.39E+12,6.7829,-13.607,5.0259,16.01305256,walking
1.39E+12,8.1722,-13.416,4.522,16.34693833,walking
1.39E+12,4.4947,-12.871,-2.3155,13.82846735,walking
1.39E+12,3.0237,-12.871,-2.4925,13.45429147,walking
1.39E+12,2.4517,-13.089,-1.2531,13.37546311,walking
1.39E+12,-0.7355,-11.359,2.4244,11.63810795,walking
1.39E+12,-0.70826,-10.801,2.1929,11.04409542,walking
1.39E+12,1.2531,-9.4934,1.58,9.705220408,walking
1.39E+12,2.9284,-7.5729,3.0782,8.683297542,walking
1.39E+12,1.9477,-6.5378,3.0918,7.489699017,walking
1.39E+12,1.5936,-5.8023,2.9011,6.680017025,walking
1.39E+12,2.2065,-3.8954,2.6696,5.212441613,walking
1.39E+12,4.6445,-2.1656,2.7241,5.803613049,walking
1.39E+12,4.5628,-1.9886,2.3427,5.501083265,walking
1.39E+12,4.9033,-2.0567,1.0624,5.422274388,walking
1.39E+12,5.2983,-2.4244,0.76274,5.876348403,walking
1.39E+12,5.8295,-3.2008,0.32689,6.658456875,walking
1.39E+12,5.0668,-8.6625,-4.018,10.80998115,walking
1.39E+12,1.1577,-14.329,-8.4446,16.6724857,walking
1.39E+12,-0.8036,-18.932,-16.344,25.02384329,walking
1.39E+12,-2.152,-16.944,-10.106,19.84594357,walking
1.39E+12,-0.095342,-7.5593,-4.5083,8.802094948,walking
1.39E+12,2.7786,-1.9886,-1.975,3.946615375,walking
1.39E+12,5.7205,-7.9679,3.5822,10.44239951,walking
1.39E+12,8.5672,-15.337,8.3084,19.43321886,walking
1.39E+12,3.0373,-16.767,-2.547,17.22918133,walking
1.39E+12,-2.152,-10.746,-2.1248,11.16344011,walking
1.39E+12,-2.152,-10.746,-2.1248,11.16344011,walking
1.39E+12,2.4789,-3.051,2.0839,4.44929044,walking
1.39E+12,6.4152,-4.0044,2.9148,8.104694284,walking
1.39E+12,3.2825,-12.408,7.1779,14.70562881,walking
1.39E+12,2.152,-13.443,5.8567,14.82046854,walking
1.39E+12,-0.6674,-11.414,-4.018,12.11895799,walking
1.39E+12,0.78998,-9.1665,-3.1327,9.719187206,walking
1.39E+12,2.1248,-7.7227,1.3757,8.12695643,walking
1.39E+12,3.9771,-7.2869,3.8818,9.164311609,walking
1.39E+12,1.6072,-9.9565,2.656,10.42925309,walking
1.39E+12,0.38137,-10.801,0.92618,10.84734315,walking
1.39E+12,-1.0215,-10.828,-1.4982,10.97878179,walking
1.39E+12,-0.51757,-9.7794,-2.261,10.05070466,walking
1.39E+12,0.85808,-9.6704,-0.89894,9.749924644,walking
1.39E+12,2.3018,-9.2755,1.5391,9.679979974,walking
1.39E+12,0.89894,-10.202,1.9613,10.42763611,walking
1.39E+12,0.6674,-10.665,1.5527,10.79807969,walking
1.39E+12,1.6072,-11.319,0.14982,11.43351647,walking
1.39E+12,2.0431,-11.21,-1.6753,11.51716057,walking
1.39E+12,1.1577,-11.7,-1.7706,11.88971377,walking
1.39E+12,1.4165,-12.667,-0.47671,12.75486627,walking
1.39E+12,0.20431,-12.681,-0.44947,12.69060782,walking
1.39E+12,-1.076,-13.934,-3.0101,14.29597265,walking
1.39E+12,-0.92618,-14.315,-3.7047,14.81559437,walking
1.39E+12,-0.34051,-13.866,-2.1929,14.04246109,walking
1.39E+12,-0.12258,-13.525,-2.2065,13.70435307,walking
1.39E+12,1.7434,-13.443,-3.2825,13.94734738,walking
1.39E+12,4.5901,-13.729,0.96704,14.50826059,walking
1.39E+12,9.0575,-13.484,4.3721,16.82176628,walking
1.39E+12,9.0984,-12.967,3.8682,16.30604007,walking
1.39E+12,4.2359,-11.291,-0.76274,12.08351365,walking
1.39E+12,2.3563,-11.468,-2.3427,11.93965732,walking
1.39E+12,1.471,-12.803,-1.4438,12.96785288,walking
1.39E+12,-1.4029,-13.212,2.5742,13.53335058,walking
1.39E+12,-0.46309,-11.591,1.7979,11.73874686,walking
1.39E+12,1.866,-9.8066,2.0703,10.19497433,walking
1.39E+12,3.2008,-7.7227,2.5061,8.727299304,walking
1.39E+12,2.9148,-7.2324,2.9011,8.319858773,walking
1.39E+12,2.438,-5.203,2.4925,6.263194812,walking
1.39E+12,3.1735,-3.6366,2.3699,5.377024067,walking
1.39E+12,4.4947,-3.2689,2.2882,6.010315677,walking
1.39E+12,4.7399,-3.337,2.0839,6.159939953,walking
1.39E+12,4.9987,-2.9965,0.88532,5.894896559,walking
1.39E+12,5.0259,-2.7786,0.51757,5.766122395,walking
1.39E+12,5.7614,-3.514,-0.5993,6.775034055,walking
1.39E+12,5.5435,-7.5048,-4.0452,10.16936863,walking
1.39E+12,0.6674,-14.996,-10.488,18.31184269,walking
1.39E+12,-2.152,-19.314,-18.605,26.90367493,walking
1.39E+12,-2.9556,-18.878,-9.507,21.3423875,walking
1.39E+12,-0.42223,-9.9565,-4.7126,11.0235552,walking
1.39E+12,4.1814,-2.1384,-1.9341,5.079134112,walking
1.39E+12,4.6037,-3.9635,0.6674,6.111367171,walking
1.39E+12,7.7636,-12.177,7.3686,16.21262101,walking
1.39E+12,7.8453,-17.734,5.6252,20.19124471,walking
1.39E+12,2.5061,-14.492,-4.2632,15.31252675,walking
1.39E+12,0.47671,-6.9872,0.21793,7.006833076,walking
1.39E+12,5.5026,-4.9306,1.0624,7.464456905,walking
1.39E+12,4.6445,-5.0259,6.7829,9.635288448,walking
1.39E+12,3.0782,-9.4117,9.8748,13.98453028,walking
1.39E+12,2.4108,-13.212,6.8102,15.0581448,walking
1.39E+12,1.2803,-12.721,3.7592,13.32646216,walking
1.39E+12,-0.55843,-10.624,-6.6467,12.54431509,walking
1.39E+12,1.5119,-8.2676,1.4029,8.520984672,walking
1.39E+12,2.3836,-6.9872,3.1872,8.041191245,walking
1.39E+12,3.9635,-7.7091,2.9692,9.16273451,walking
1.39E+12,0.50395,-10.488,0.83084,10.53292005,walking
1.39E+12,-1.1577,-10.828,-0.12258,10.89040308,walking
1.39E+12,-1.185,-10.229,-1.8796,10.46754805,walking
1.39E+12,0.9398,-9.8066,-1.9205,10.03697902,walking
1.39E+12,1.2803,-9.1529,-0.49033,9.255007834,walking
1.39E+12,0.76274,-9.7249,1.7162,9.904584532,walking
1.39E+12,0.10896,-10.746,1.4846,10.84861399,walking
1.39E+12,1.0079,-11.319,0.6674,11.38336708,walking
1.39E+12,2.3427,-11.768,-1.185,12.05729208,walking
1.39E+12,1.6889,-12.449,-1.0624,12.60788158,walking
1.39E+12,1.5527,-12.912,-0.53119,13.01586663,walking
1.39E+12,0.92618,-12.272,0.1362,12.30765387,walking
1.39E+12,-0.76274,-13.539,-0.6674,13.57688168,walking
1.39E+12,-1.6753,-15.527,-3.1872,15.93902767,walking
1.39E+12,-0.96704,-13.893,-2.8603,14.21731098,walking
1.39E+12,0.054481,-13.498,-3.6094,13.9723563,walking
1.39E+12,2.1929,-13.144,-4.5083,14.06763361,walking
1.39E+12,4.2768,-13.144,0.8036,13.84563206,walking
1.39E+12,6.1292,-13.416,4.3994,15.39190921,walking
1.39E+12,7.927,-13.675,4.7399,16.50180614,walking
1.39E+12,4.9578,-12.612,-0.43585,13.55847669,walking
1.39E+12,2.6423,-11.795,-1.9068,12.23681578,walking
1.39E+12,0.65378,-13.348,-0.081722,13.36425122,walking
1.39E+12,-1.0215,-12.217,1.8387,12.39674832,walking
1.39E+12,-0.64016,-10.869,0.64016,10.90663883,walking
1.39E+12,0.55843,-9.9973,1.4029,10.11068641,walking
1.39E+12,3.5413,-7.1234,3.3506,8.631926414,walking
1.39E+12,2.4653,-5.4073,2.9965,6.655494695,walking
1.39E+12,2.2474,-4.5083,2.5606,5.65086259,walking
1.39E+12,2.9284,-3.732,2.4244,5.327388283,walking
1.39E+12,4.5083,-3.5413,2.4244,6.224410811,walking
1.39E+12,5.3256,-3.2689,1.9205,6.537280996,walking
1.39E+12,5.203,-1.9477,0.95342,5.636821266,walking
1.39E+12,5.4754,-2.2746,0.32689,5.938069332,walking
1.39E+12,5.9521,-3.7865,-0.21793,7.057802076,walking
1.39E+12,6.3471,-5.9249,-1.9613,8.901506396,walking
1.39E+12,1.1577,-14.383,-8.9622,16.98622934,walking
1.39E+12,-2.152,-19.436,-18.864,27.17056672,walking
1.39E+12,-3.7047,-19.559,-14.478,24.61486882,walking
1.39E+12,0.61292,-8.5944,-3.732,9.389739415,walking
1.39E+12,5.094,-2.0975,-0.76274,5.561484924,walking
1.39E+12,6.1836,-5.5435,3.5549,9.033527286,walking
1.39E+12,9.0167,-15.159,8.2812,19.48523629,walking
1.39E+12,7.9951,-18.714,4.2495,20.78926815,walking
1.39E+12,-1.185,-11.482,-1.6072,11.65434,walking
1.39E+12,0.7355,-3.9908,3.7728,5.540890247,walking
1.39E+12,3.9635,-4.0316,0.92618,5.728956293,walking
1.39E+12,4.0044,-6.6331,4.522,8.971160403,walking
1.39E+12,2.3699,-10.91,7.2188,13.29494639,walking
1.39E+12,1.4165,-12.776,4.4947,13.61745117,walking
1.39E+12,0.69464,-12.408,2.7104,12.71956198,walking
1.39E+12,-0.12258,-9.9565,-4.2087,10.8101838,walking
1.39E+12,2.6968,-8.0905,-1.2667,8.621684834,walking
1.39E+12,3.732,-7.3414,1.2939,8.336555354,walking
1.39E+12,2.9284,-8.4719,2.6832,9.356718357,walking
1.39E+12,1.2258,-9.7658,2.2474,10.09575366,walking
1.39E+12,-0.96704,-10.637,-0.51757,10.69340049,walking
1.39E+12,-0.1362,-10.065,-2.0294,10.26845849,walking
1.39E+12,1.0215,-9.8066,-1.185,9.930613818,walking
1.39E+12,1.3757,-9.6704,0.85808,9.805380561,walking
1.39E+12,0.64016,-9.9292,2.0022,10.14926708,walking
1.39E+12,0.85808,-10.678,1.3893,10.80213589,walking
1.39E+12,2.0294,-11.128,0.35413,11.31707809,walking
1.39E+12,2.656,-11.427,-1.6072,11.841189,walking
1.39E+12,0.64016,-11.509,-0.92618,11.56393943,walking
1.39E+12,-0.027241,-12.299,0.58567,12.31296684,walking
1.39E+12,0.10896,-12.217,0.65378,12.23496586,walking
1.39E+12,-0.55843,-13.416,-0.81722,13.45246255,walking
1.39E+12,-0.61292,-14.601,-2.9556,14.90974323,walking
1.39E+12,1.4846,-13.675,-2.9284,14.06361222,walking
1.39E+12,1.0488,-13.566,-3.4323,14.03271252,walking
1.39E+12,1.0624,-13.293,-3.6503,13.82596228,walking
1.39E+12,3.8954,-13.729,0.9398,14.30184625,walking
1.39E+12,5.8431,-13.579,4.699,15.51166205,walking
1.39E+12,7.8045,-13.116,5.0123,16.06433402,walking
1.39E+12,4.699,-12.068,-0.7355,12.97143729,walking
1.39E+12,3.1327,-11.169,-2.3155,11.82885922,walking
1.39E+12,1.5119,-12.217,-1.2803,12.37659479,walking
1.39E+12,-1.2803,-12.19,1.866,12.39827504,walking
1.39E+12,-0.99429,-11.346,0.99429,11.43280111,walking
1.39E+12,0.21793,-10.447,1.1577,10.51320939,walking
1.39E+12,2.6423,-9.0303,2.4517,9.723111656,walking
1.39E+12,2.4517,-6.8647,3.2689,7.988782522,walking
1.39E+12,1.9613,-6.3471,2.4925,7.095416292,walking
1.39E+12,2.656,-4.6445,2.2882,5.819069985,walking
1.39E+12,4.7399,-3.9908,2.1929,6.572818806,walking
1.39E+12,5.094,-3.8001,1.8524,6.61974182,walking
1.39E+12,5.0395,-3.4459,1.2122,6.224163872,walking
1.39E+12,5.1213,-2.7241,0.61292,5.833018552,walking
1.39E+12,5.6933,-3.1463,-0.16344,6.506887214,walking
1.39E+12,5.7478,-4.4266,-1.076,7.33415083,walking
1.39E+12,2.0703,-11.332,-6.6331,13.29279435,walking
1.39E+12,-0.58567,-17.625,-13.157,22.0020518,walking
1.39E+12,-5.2983,-19.504,-17.529,26.75338932,walking
1.39E+12,-1.0896,-11.564,-6.6331,13.37577436,walking
1.39E+12,1.4301,-4.9442,-3.6094,6.286339794,walking
1.39E+12,4.3177,-3.3778,-1.1169,5.594598443,walking
1.39E+12,8.9622,-12.64,7.8045,17.34937604,walking
1.39E+12,9.8339,-18.02,6.7829,21.62021558,walking
1.39E+12,5.8023,-16.031,2.6423,17.25228668,walking
1.39E+12,-1.185,-6.8374,0.28603,6.945219717,walking
1.39E+12,3.0918,-4.7535,0.44947,5.688322492,walking
1.39E+12,4.6173,-6.674,7.1507,10.81638783,walking
1.39E+12,3.5685,-8.4719,9.1256,12.95314082,walking
1.39E+12,2.9011,-10.351,5.6388,12.13901345,walking
1.39E+12,0.8717,-12.422,2.3563,12.67351942,walking
1.39E+12,-1.2531,-12.681,-2.4925,12.98424341,walking
1.39E+12,-0.34051,-9.9429,-4.2087,10.80233138,walking
1.39E+12,2.8875,-7.3141,2.3155,8.197271211,walking
1.39E+12,3.9771,-7.246,2.7377,8.707286701,walking
1.39E+12,3.3506,-8.6762,2.3836,9.601276778,walking
1.39E+12,-0.25879,-10.801,0.44947,10.81344517,walking
1.39E+12,-0.57205,-10.42,-0.51757,10.44851759,walking
1.39E+12,-0.28603,-10.311,-1.7298,10.45900293,walking
1.39E+12,0.5993,-9.4117,-0.24517,9.433947515,walking
1.39E+12,0.5993,-9.4117,1.6072,9.566731376,walking
1.39E+12,-0.40861,-9.9292,1.6072,10.06673068,walking
1.39E+12,1.185,-11.032,0.70826,11.11804305,walking
1.39E+12,2.6151,-11.7,-0.28603,11.99210412,walking
1.39E+12,2.3018,-12.612,-1.7298,12.93650012,walking
1.39E+12,0.44947,-12.572,-0.96704,12.61714602,walking
1.39E+12,0.25879,-13.144,-0.51757,13.15673162,walking
1.39E+12,0.38137,-12.599,0.054481,12.60488843,walking
1.39E+12,-0.85808,-14.097,-2.833,14.40442985,walking
1.39E+12,-0.47671,-15.132,-4.304,15.73941207,walking
1.39E+12,0.38137,-14.124,-3.5549,14.56949323,walking
1.39E+12,1.4165,-12.612,-4.2087,13.37094507,walking
1.39E+12,2.2201,-13.198,-2.9829,13.71181025,walking
1.39E+12,4.2632,-14.574,3.2144,15.52123441,walking
1.39E+12,6.674,-14.247,4.9442,16.49134314,walking
1.39E+12,5.3119,-12.871,1.1713,13.97321961,walking
1.39E+12,3.9635,-12.626,-1.2122,13.28889149,walking
1.39E+12,2.4108,-12.503,-2.152,12.91387121,walking
1.39E+12,1.7298,-13.062,-1.6344,13.27702208,walking
1.39E+12,-0.23155,-10.229,1.1577,10.29690855,walking
1.39E+12,0.17706,-9.9292,1.7025,10.07565726,walking
1.39E+12,2.8875,-7.3414,3.2689,8.53929256,walking
1.39E+12,2.3427,-6.8647,3.5549,8.077726375,walking
1.39E+12,2.3155,-6.3743,2.6015,7.263679714,walking
1.39E+12,2.5198,-5.3937,2.9965,6.664863388,walking
1.39E+12,4.8352,-2.6696,2.8058,6.19503324,walking
1.39E+12,5.0259,-2.5742,2.4789,6.166937786,walking
1.39E+12,5.5026,-2.3699,1.0896,6.089520583,walking
1.39E+12,5.7342,-2.0567,0.43585,6.107456897,walking
1.39E+12,6.0202,-2.6832,-0.36775,6.601333982,walking
1.39E+12,5.0804,-6.5378,-2.8194,8.746559859,walking
1.39E+12,2.833,-9.6296,-4.8216,11.13565946,walking
1.39E+12,0.27241,-17.924,-12.572,21.89518594,walking
1.39E+12,-3.5685,-19.545,-16.413,25.77067687,walking
1.39E+12,-0.01362,-10.324,-5.4481,11.67334378,walking
1.39E+12,5.2575,-3.8137,-1.2395,6.612259386,walking
1.39E+12,5.8295,-6.96,2.1929,9.339886544,walking
1.39E+12,8.3357,-16.549,8.0769,20.21359961,walking
1.39E+12,3.2416,-15.5,-0.31327,15.8384377,walking
1.39E+12,-1.1032,-11.931,-1.3076,12.05303402,walking
1.39E+12,2.5606,-3.2553,2.0975,4.642537744,walking
1.39E+12,5.7886,-3.6094,-1.4301,6.969996006,walking
1.39E+12,4.6582,-7.6274,6.1155,10.82937663,walking
1.39E+12,3.4732,-9.0712,8.2812,12.76432768,walking
1.39E+12,0.68102,-13.266,3.9635,13.86217431,walking
1.39E+12,-2.0567,-12.435,-2.438,12.83756534,walking
1.39E+12,-1.9886,-9.0712,-2.9556,9.745602637,walking
1.39E+12,2.0158,-7.5593,1.0351,7.891634694,walking
1.39E+12,4.018,-7.1915,2.8603,8.720281666,walking
1.39E+12,4.0316,-7.8589,2.8058,9.267611419,walking
1.39E+12,1.076,-10.174,0.8717,10.26780955,walking
1.39E+12,-0.16344,-10.174,-0.99429,10.22377627,walking
1.39E+12,0.84446,-9.6296,-1.7025,9.81533571,walking
1.39E+12,1.6753,-8.8668,-1.2803,9.114051811,walking
1.39E+12,1.3893,-9.2346,1.4846,9.455793399,walking
1.39E+12,0.16344,-10.542,1.2531,10.61747316,walking
1.39E+12,0.054481,-10.828,0.72188,10.85217319,walking
1.39E+12,0.92618,-11.809,-0.8036,11.87249188,walking
1.39E+12,1.0079,-13.048,-2.2201,13.27384686,walking
1.39E+12,0.9398,-13.579,-0.92618,13.64295695,walking
1.39E+12,0.24517,-13.511,-0.8036,13.53709726,walking
1.39E+12,-1.2258,-13.634,-0.92618,13.72028976,walking
1.39E+12,-2.4244,-16.794,-3.0782,17.2450418,walking
1.39E+12,-0.027241,-14.478,-3.1191,14.81019956,walking
1.39E+12,0.85808,-13.471,-3.3097,13.89813859,walking
1.39E+12,4.2495,-13.048,-3.2008,14.09090753,walking
1.39E+12,5.9657,-13.457,3.6366,15.16262791,walking
1.39E+12,7.355,-13.157,4.8897,15.84650877,walking
1.39E+12,5.5843,-11.754,1.8796,13.14814887,walking
1.39E+12,2.8467,-11.223,-0.9398,11.61648199,walking
1.39E+12,2.3155,-11.264,-1.6344,11.61509792,walking
1.39E+12,1.2258,-12.803,-0.31327,12.86536174,walking
1.39E+12,-0.8036,-11.468,1.9341,11.65768158,walking
1.39E+12,-0.25879,-9.7794,0.99429,9.833221712,walking
1.39E+12,2.2746,-7.7636,2.9692,8.61762373,walking
1.39E+12,2.6015,-6.5105,3.5004,7.836275433,walking
1.39E+12,2.3427,-5.4754,2.8058,6.583370116,walking
1.39E+12,2.4517,-5.1076,2.6287,6.245676452,walking
1.39E+12,3.3234,-4.1542,2.4517,5.857746844,walking
1.39E+12,4.3858,-4.0589,2.3836,6.433619495,walking
1.39E+12,4.9306,-3.9227,1.8932,6.578951124,walking
1.39E+12,5.2166,-3.3778,1.6208,6.422572774,walking
1.39E+12,5.7069,-3.1327,0.47671,6.527615899,walking
1.39E+12,6.1836,-4.5764,-0.83084,7.737612101,walking
1.39E+12,5.7478,-7.1915,-3.0782,9.707223719,walking
1.39E+12,-0.98067,-18.238,-13.934,22.97265143,walking
1.39E+12,-3.0918,-19.259,-18.088,26.60157988,walking
1.39E+12,-4.2087,-19.559,-6.6467,21.08189407,walking
1.39E+12,1.8251,-7.1234,-3.7728,8.264855559,walking
1.39E+12,5.6116,-3.7592,-2.0567,7.06057038,walking
1.39E+12,5.203,-4.5083,0.21793,6.887922138,walking
1.39E+12,8.9894,-14.547,7.7227,18.763385,walking
1.39E+12,7.2188,-17.38,6.4833,19.90499064,walking
1.39E+12,-1.2531,-13.511,-4.3858,14.26017609,walking
1.39E+12,1.866,-5.1213,-1.6753,5.702306532,walking
1.39E+12,4.1542,-4.9306,1.7434,6.678894936,walking
1.39E+12,4.304,-6.3743,7.4503,10.7080851,walking
1.39E+12,4.0861,-8.1722,9.7794,13.38348723,walking
1.39E+12,2.1929,-11.972,4.413,12.94651163,walking
1.39E+12,-1.3212,-12.122,-4.7807,13.09746334,walking
