Left_pocket,,,,,
time_stamp,Ax,Ay,Az,Axyz,Act
1.39E+12,1.0624,-6.279,-3.8954,7.465164159,walking
1.39E+12,1.1577,-6.3743,-0.12258,6.479737312,walking
1.39E+12,0.10896,-8.5127,-0.027241,8.513440882,walking
1.39E+12,-0.58567,-10.079,0.58567,10.11297482,walking
1.39E+12,-1.3212,-10.093,-0.40861,10.18730487,walking
1.39E+12,-2.0431,-8.7987,-0.31327,9.038225345,walking
1.39E+12,-2.5742,-7.8862,0.36775,8.303848273,walking
1.39E+12,-2.6696,-7.9815,0.31327,8.42195016,walking
1.39E+12,-2.5742,-8.8124,-0.40861,9.189769395,walking
1.39E+12,-2.9148,-8.9349,-0.92618,9.443850192,walking
1.39E+12,-3.6775,-10.188,-1.1305,10.89024244,walking
1.39E+12,-1.3484,-10.869,-2.0975,11.15136089,walking
1.39E+12,-0.43585,-11.073,-1.9613,11.253799,walking
1.39E+12,-0.31327,-11.455,-1.1713,11.51898897,walking
1.39E+12,-1.6617,-10.379,1.2803,10.58886472,walking
1.39E+12,-2.5061,-11.972,1.4438,12.31640693,walking
1.39E+12,-2.9965,-13.348,0.29965,13.68349028,walking
1.39E+12,-4.8625,-15.8,-0.99429,16.56117504,walking
1.39E+12,-4.3449,-14.615,-1.975,15.3745571,walking
1.39E+12,-2.942,-12.667,-1.7298,13.11870653,walking
1.39E+12,-1.0488,-9.4661,-0.76274,9.554517411,walking
1.39E+12,-0.12258,-10.256,-0.53119,10.27047831,walking
1.39E+12,1.3757,-11.891,2.2882,12.18705423,walking
1.39E+12,1.7025,-15.05,1.6344,15.23391839,walking
1.39E+12,2.3018,-16.222,1.6344,16.46580792,walking
1.39E+12,2.4517,-16.521,-0.72188,16.7175173,walking
1.39E+12,3.1599,-14.478,-1.8387,14.93245692,walking
1.39E+12,2.6423,-11.319,-1.7979,11.76154559,walking
1.39E+12,1.3893,-7.3686,0.77636,7.538511478,walking
1.39E+12,1.2667,-6.5378,1.6208,6.853783654,walking
1.39E+12,1.0896,-5.3528,3.1735,6.317499367,walking
1.39E+12,-2.3699,-8.5127,-0.99429,8.8921932,walking
1.39E+12,-1.8524,-10.27,0.85808,10.47094012,walking
1.39E+12,-0.83084,-8.1858,1.0896,8.299689446,walking
1.39E+12,1.9613,-3.9499,2.3836,5.012978821,walking
1.39E+12,4.2904,-3.0782,2.3427,5.776771649,walking
1.39E+12,4.9578,-1.8524,2.3155,5.776911532,walking
1.39E+12,2.8058,-1.471,-0.19068,3.17375385,walking
1.39E+12,2.1248,-2.4653,-3.6775,4.910853834,walking
1.39E+12,1.8115,-5.5162,-8.6353,10.40569079,walking
1.39E+12,-2.4789,-17.38,-19.259,26.05990073,walking
1.39E+12,-4.3313,-19.463,-16.794,26.06927242,walking
1.39E+12,-4.2087,-18.006,-6.7421,19.68210111,walking
1.39E+12,1.6072,-6.7012,-5.0259,8.529293294,walking
1.39E+12,2.4517,0.98067,1.2803,2.934572308,walking
1.39E+12,5.8704,-8.8941,3.4732,11.20846685,walking
1.39E+12,3.4868,-19.314,-10.202,22.11942979,walking
1.39E+12,1.3076,-9.9973,6.4697,11.9796846,walking
1.39E+12,2.8603,-3.4187,4.6037,6.408032418,walking
1.39E+12,3.2825,-8.0496,3.7047,9.449638538,walking
1.39E+12,2.1656,-12.149,3.1191,12.72858237,walking
1.39E+12,1.5527,-13.757,2.547,14.07668765,walking
1.39E+12,-1.1169,-17.23,3.4323,17.60400661,walking
1.39E+12,-1.2395,-14.192,3.3778,14.64099577,walking
1.39E+12,-0.44947,-9.3436,-3.228,9.895699482,walking
1.39E+12,0.46309,-6.7421,1.1169,6.849659142,walking
1.39E+12,0.50395,-7.5184,0.7355,7.571080796,walking
1.39E+12,0.10896,-7.8589,0.16344,7.861354471,walking
1.39E+12,-0.50395,-9.4798,0.081722,9.493537387,walking
1.39E+12,-0.64016,-9.6432,0.17706,9.666046829,walking
1.39E+12,-1.4165,-8.3765,0.23155,8.498578699,walking
1.39E+12,-1.8387,-8.2403,0.34051,8.449811172,walking
1.39E+12,-2.547,-8.3629,-0.027241,8.742199236,walking
1.39E+12,-3.2825,-8.7987,-0.43585,9.401164458,walking
1.39E+12,-3.5822,-9.4661,-0.38137,10.12840803,walking
1.39E+12,-3.8954,-10.801,-0.47671,11.49186645,walking
1.39E+12,-2.1929,-11.25,-2.0294,11.64000751,walking
1.39E+12,-0.77636,-11.727,-2.7649,12.0735221,walking
1.39E+12,-0.99429,-11.591,-1.4301,11.72113815,walking
1.39E+12,-2.1793,-11.101,1.7025,11.44028215,walking
1.39E+12,-2.8058,-11.591,0.44947,11.93422884,walking
1.39E+12,-4.3449,-14.928,-0.62654,15.56007366,walking
1.39E+12,-3.6775,-14.179,-2.3291,14.83215271,walking
1.39E+12,-3.6775,-14.179,-2.3291,14.83215271,walking
1.39E+12,-1.8796,-10.447,-0.31327,10.61936172,walking
1.39E+12,-0.61292,-10.215,-1.1305,10.29562656,walking
1.39E+12,1.6072,-13.198,1.7979,13.41650999,walking
1.39E+12,1.4165,-14.751,1.9613,14.94808252,walking
1.39E+12,1.9068,-16.998,-0.01362,17.10462147,walking
1.39E+12,1.8251,-17.243,-1.7162,17.42404607,walking
1.39E+12,2.2201,-16.957,-2.3018,17.25592583,walking
1.39E+12,2.5606,-11.455,-1.5936,11.84538975,walking
1.39E+12,1.7025,-9.1937,-0.20431,9.35223869,walking
1.39E+12,1.5255,-6.674,0.89894,6.904890975,walking
1.39E+12,0.98067,-5.3119,4.2495,6.872862978,walking
1.39E+12,0.19068,-6.0747,4.0316,7.29329401,walking
1.39E+12,-1.6889,-8.7851,-2.7104,9.347546918,walking
1.39E+12,-0.81722,-7.0145,1.4846,7.216307639,walking
1.39E+12,1.5936,-4.2087,0.8036,4.571486586,walking
1.39E+12,2.9011,-3.1191,0.77636,4.329884625,walking
1.39E+12,4.4402,-2.1248,2.3018,5.434007206,walking
1.39E+12,3.2961,-1.4165,1.8115,4.018989887,walking
1.39E+12,2.5879,-1.58,-0.76274,3.126563404,walking
1.39E+12,2.9965,-2.3836,-3.2008,4.990559272,walking
1.39E+12,-4.8625,-18.456,-19.191,27.06588855,walking
1.39E+12,-6.1836,-19.463,-16.413,26.19984441,walking
1.39E+12,-3.623,-19.572,-6.8783,21.05944738,walking
1.39E+12,-0.62654,-11.727,-6.1836,13.27222628,walking
1.39E+12,5.7478,1.6753,1.1169,6.090262764,walking
1.39E+12,5.9385,-5.1213,5.3528,9.494522831,walking
1.39E+12,5.8295,-13.321,-0.8036,14.56289409,walking
1.39E+12,2.3155,-13.293,3.1191,13.84897737,walking
1.39E+12,2.2065,-5.5435,3.8682,7.110696572,walking
1.39E+12,2.0839,-5.3256,3.2553,6.580397607,walking
1.39E+12,0.98067,-11.523,3.9227,12.21183106,walking
1.39E+12,-0.51757,-14.083,2.3018,14.27925246,walking
1.39E+12,-1.7706,-18.156,2.2201,18.37672997,walking
1.39E+12,-2.2474,-12.64,1.757,12.95791093,walking
1.39E+12,-0.44947,-8.5263,-1.6072,8.68808994,walking
1.39E+12,0.64016,-7.1643,0.57205,7.215555455,walking
1.39E+12,1.7979,-6.8919,-0.068102,7.122876378,walking
1.39E+12,2.1929,-7.3822,-1.0215,7.768471503,walking
1.39E+12,0.7355,-8.7034,1.2258,8.820017996,walking
1.39E+12,-0.01362,-9.3436,1.0896,9.406926949,walking
1.39E+12,-0.50395,-9.1529,1.0215,9.223502928,walking
1.39E+12,-1.9613,-8.5127,0.47671,8.748714843,walking
1.39E+12,-2.2065,-8.3357,0.23155,8.625900077,walking
1.39E+12,-2.9965,-9.2891,-0.29965,9.76504896,walking
1.39E+12,-3.1872,-9.507,-0.5993,10.04492177,walking
1.39E+12,-2.7922,-11.114,-1.7162,11.58717909,walking
1.39E+12,-0.14982,-11.768,-1.7706,11.90139884,walking
1.39E+12,0.65378,-12.313,-0.99429,12.37036822,walking
1.39E+12,0.01362,-12.299,-0.46309,12.30772273,walking
1.39E+12,-3.0918,-10.093,2.1793,10.77855393,walking
1.39E+12,-4.0997,-9.8066,-0.14982,10.63011711,walking
1.39E+12,-3.1191,-13.007,-2.0294,13.52883211,walking
1.39E+12,-3.8682,-14.887,-1.2667,15.43341405,walking
1.39E+12,-3.5958,-13.579,-1.7979,14.16161937,walking
1.39E+12,-2.6151,-10.406,-1.1577,10.79184198,walking
1.39E+12,-0.64016,-9.0848,-0.7355,9.136977406,walking
1.39E+12,1.7706,-11.482,0.25879,11.62059898,walking
1.39E+12,2.6015,-12.612,1.5391,12.96916247,walking
1.39E+12,1.6208,-16.14,1.471,16.28773875,walking
1.39E+12,1.7843,-17.543,-0.16344,17.6342646,walking
1.39E+12,1.1169,-18.101,-3.337,18.43988166,walking
1.39E+12,2.2746,-13.579,-2.0567,13.92095762,walking
1.39E+12,2.2882,-11.782,-0.64016,12.01920081,walking
1.39E+12,0.83084,-8.7443,1.3484,8.886577528,walking
1.39E+12,0.054481,-5.7886,1.2258,5.917215881,walking
1.39E+12,-0.25879,-5.9657,1.7162,6.213042024,walking
1.39E+12,-1.1032,-8.3765,-0.081722,8.449229608,walking
1.39E+12,0.14982,-6.0066,0.85808,6.069430853,walking
1.39E+12,0.92618,-4.3313,0.84446,4.509000086,walking
1.39E+12,2.9829,-2.8603,1.0896,4.273901807,walking
1.39E+12,4.5628,-2.4517,2.3155,5.673756866,walking
1.39E+12,3.8001,-2.6423,1.8932,5.000671509,walking
1.39E+12,2.4517,-3.1327,1.0079,4.103718386,walking
1.39E+12,1.9886,-3.6639,-4.6718,6.261342381,walking
1.39E+12,2.7513,-7.5321,-11.264,13.82678119,walking
1.39E+12,-0.83084,-13.552,-18.17,22.68250205,walking
1.39E+12,-7.0962,-19.504,-13.348,24.67653084,walking
1.39E+12,-2.547,-13.076,-5.6116,14.45541558,walking
1.39E+12,0.46309,-5.6252,-6.5105,8.616492189,walking
1.39E+12,5.5843,-2.152,-0.7355,6.02963272,walking
1.39E+12,6.3198,-9.9429,5.7614,13.11468118,walking
1.39E+12,7.9951,-13.157,-6.7421,16.80726585,walking
1.39E+12,6.9055,-11.441,-2.2474,13.55113346,walking
1.39E+12,1.5936,-7.0281,5.5707,9.108592046,walking
1.39E+12,1.4438,-10.842,5.6116,12.29323298,walking
1.39E+12,-0.8036,-15.282,2.6832,15.53656523,walking
1.39E+12,-3.4187,-18.061,2.3699,18.53385164,walking
1.39E+12,-3.3506,-14.696,1.3757,15.13576846,walking
1.39E+12,-2.3563,-11.509,-1.471,11.83947092,walking
1.39E+12,0.040861,-7.3686,0.040861,7.368826582,walking
1.39E+12,1.4165,-6.4288,-1.0896,6.67256846,walking
1.39E+12,1.6617,-6.4697,-1.7298,6.900034277,walking
1.39E+12,0.20431,-8.4174,0.89894,8.46773042,walking
1.39E+12,-0.095342,-8.2403,1.6889,8.412135127,walking
1.39E+12,-0.5993,-8.717,1.0215,8.797085412,walking
1.39E+12,-1.6344,-8.8668,0.027241,9.016215818,walking
1.39E+12,-1.9613,-9.3027,-0.095342,9.507681898,walking
1.39E+12,-1.9341,-8.826,-0.081722,9.035800866,walking
1.39E+12,-2.4517,-8.7034,-0.040861,9.042216215,walking
1.39E+12,-2.7649,-9.4525,-0.50395,9.861460027,walking
1.39E+12,-1.5527,-11.441,-1.4982,11.64267845,walking
1.39E+12,-0.29965,-11.577,-1.8251,11.7238095,walking
1.39E+12,0.054481,-12.163,0.64016,12.17995657,walking
1.39E+12,-2.1248,-11.196,1.9613,11.56338569,walking
1.39E+12,-3.0918,-10.896,1.0896,11.37845646,walking
1.39E+12,-2.9011,-11.891,-1.0079,12.28121023,walking
1.39E+12,-4.3449,-14.41,0.12258,15.05128838,walking
1.39E+12,-4.127,-13.525,-0.1362,14.14129783,walking
1.39E+12,-3.5685,-13.484,-2.2337,14.12592878,walking
1.39E+12,-2.656,-11.863,0.62654,12.17282454,walking
1.39E+12,1.4846,-10.229,-0.38137,10.34320653,walking
1.39E+12,3.1191,-11.836,-0.095342,12.24045632,walking
1.39E+12,2.5198,-13.648,1.1441,13.92574094,walking
1.39E+12,2.0294,-17.802,0.21793,17.91862611,walking
1.39E+12,2.0703,-18.633,-2.438,18.9055197,walking
1.39E+12,2.5606,-17.257,-3.3234,17.75966523,walking
1.39E+12,2.8739,-12.367,-0.21793,12.69840477,walking
1.39E+12,2.3291,-9.9701,1.58,10.35972977,walking
1.39E+12,1.0488,-6.3198,1.3484,6.546604925,walking
1.39E+12,1.076,-5.6116,1.2531,5.849623079,walking
1.39E+12,0.92618,-6.17,1.3348,6.380313506,walking
1.39E+12,-0.68102,-8.3493,0.8717,8.422259769,walking
1.39E+12,0.24517,-5.6524,1.4438,5.839031814,walking
1.39E+12,1.3348,-3.6094,1.1032,4.003312334,walking
1.39E+12,4.127,-1.8524,1.8387,4.883065886,walking
1.39E+12,4.2495,-1.6617,1.6072,4.837622244,walking
1.39E+12,3.4323,-1.6753,1.3212,4.041396147,walking
1.39E+12,1.7025,-2.1929,-1.2803,3.057202111,walking
1.39E+12,2.3427,-4.6037,-7.927,9.461481173,walking
1.39E+12,2.3972,-7.5865,-14.165,16.2465004,walking
1.39E+12,-6.5786,-19.041,-19.382,27.95531404,walking
1.39E+12,-4.5492,-19.532,-10.733,22.74624219,walking
1.39E+12,1.5119,-10.229,-9.1665,13.8182128,walking
1.39E+12,8.826,-0.20431,0.42223,8.838455564,walking
1.39E+12,9.0575,-5.1485,5.8295,11.93852708,walking
1.39E+12,6.7421,-10.637,-5.3664,13.68940942,walking
1.39E+12,0.10896,-13.198,1.866,13.32970488,walking
1.39E+12,0.095342,-6.9055,5.0531,8.557385112,walking
1.39E+12,0.55843,-6.565,3.8546,7.633414061,walking
1.39E+12,0.99429,-11.155,2.4789,11.47029131,walking
1.39E+12,0.55843,-13.035,1.4982,13.13269478,walking
1.39E+12,0.51757,-16.535,1.1986,16.58646272,walking
1.39E+12,-0.98067,-12.667,1.185,12.76004811,walking
1.39E+12,0.5993,-8.826,-1.0079,8.903555408,walking
1.39E+12,1.0215,-6.9736,-0.99429,7.117806672,walking
1.39E+12,1.2258,-6.279,-0.12258,6.398707096,walking
1.39E+12,0.027241,-8.2539,0.28603,8.258899469,walking
1.39E+12,-0.6674,-8.9894,1.0079,9.070314081,walking
1.39E+12,-0.53119,-8.9758,1.1032,9.058929225,walking
1.39E+12,-2.3155,-8.717,-1.1713,9.095030123,walking
1.39E+12,-2.4108,-9.221,-0.51757,9.544981736,walking
1.39E+12,-2.0294,-8.5808,0.12258,8.818368265,walking
1.39E+12,-1.8387,-8.3901,-0.054481,8.5893867,walking
1.39E+12,-1.9341,-8.4582,-0.40861,8.686129874,walking
1.39E+12,-2.6696,-10.052,-0.6674,10.42184681,walking
1.39E+12,-1.9477,-11.482,-2.5061,11.91261502,walking
1.39E+12,-0.47671,-12.476,-3.5277,12.97391597,walking
1.39E+12,-0.46309,-11.073,1.6208,11.20057025,walking
1.39E+12,-1.3484,-11.155,1.4029,11.32344188,walking
1.39E+12,-3.2553,-14.124,-1.0896,14.53518429,walking
1.39E+12,-5.6252,-14.669,-0.44947,15.71701178,walking
1.39E+12,-5.4073,-13.988,-1.8796,15.11409718,walking
1.39E+12,-4.304,-13.416,-2.8194,14.36880261,walking
1.39E+12,-1.3757,-9.3844,0.027241,9.484738052,walking
1.39E+12,0.12258,-10.706,0.027241,10.70673638,walking
1.39E+12,2.7786,-12.871,2.2882,13.36484636,walking
1.39E+12,1.9613,-16.603,1.076,16.75303204,walking
1.39E+12,1.58,-18.088,-0.01362,18.15688105,walking
1.39E+12,1.5119,-19.368,-3.0918,19.67141309,walking
1.39E+12,2.4517,-16.59,-2.3563,16.93490722,walking
1.39E+12,2.3699,-11.754,-1.0079,12.03282196,walking
1.39E+12,1.7025,-9.7522,0.27241,9.903439721,walking
1.39E+12,0.61292,-5.6388,1.362,5.83324784,walking
1.39E+12,0.57205,-4.3177,2.1793,4.870228227,walking
1.39E+12,-0.9398,-6.8238,-0.62654,6.916648238,walking
1.39E+12,-0.34051,-7.9951,1.6072,8.16214818,walking
1.39E+12,0.24517,-6.8919,1.6072,7.0810653,walking
1.39E+12,1.9886,-3.8682,2.0294,4.799579727,walking
1.39E+12,4.5628,-1.6889,2.4653,5.454285576,walking
1.39E+12,4.5901,-1.7025,2.0975,5.326070832,walking
1.39E+12,3.514,-2.4108,1.076,4.395216563,walking
1.39E+12,2.0431,-3.9908,-3.3778,5.613401383,walking
1.39E+12,2.5742,-6.4152,-9.8203,12.00914605,walking
1.39E+12,-2.152,-16.957,-19.055,25.5981245,walking
1.39E+12,-4.9578,-19.436,-17.094,26.35417828,walking
1.39E+12,-4.6718,-19.559,-10.038,22.47535629,walking
1.39E+12,1.8932,-2.833,-5.4073,6.391321345,walking
1.39E+12,4.127,0.78998,-1.471,4.451970171,walking
1.39E+12,5.5435,-6.279,6.7012,10.72671034,walking
1.39E+12,6.4016,-17.42,-6.8919,19.79735255,walking
1.39E+12,2.9556,-16.235,-1.9341,16.6147988,walking
1.39E+12,2.3291,-7.5457,5.2983,9.509693906,walking
1.39E+12,2.6287,-6.8647,3.3506,8.078408887,walking
1.39E+12,2.3836,-10.215,3.3778,11.01985965,walking
1.39E+12,1.0624,-12.408,2.3018,12.66433737,walking
1.39E+12,-1.0488,-18.755,2.4108,18.93837277,walking
1.39E+12,-1.975,-15.554,2.7241,15.91377585,walking
1.39E+12,-1.3757,-11.795,1.757,12.00423361,walking
1.39E+12,0.98067,-5.8159,-1.6208,6.116649336,walking
1.39E+12,0.31327,-6.7285,1.1305,6.829998579,walking
1.39E+12,0.70826,-7.6819,0.28603,7.719781927,walking
1.39E+12,-0.36775,-8.9213,-0.054481,8.92904261,walking
1.39E+12,-0.7355,-9.6432,-0.44947,9.681647059,walking
1.39E+12,-1.2122,-9.7658,-0.24517,9.843799409,walking
1.39E+12,-1.8932,-8.6625,0.28603,8.871579659,walking
1.39E+12,-2.3427,-8.2812,0.53119,8.622568037,walking
1.39E+12,-2.3563,-8.1858,0.40861,8.527979448,walking
1.39E+12,-2.7513,-8.7579,0.081722,9.180258307,walking
1.39E+12,-3.1872,-10.134,-0.054481,10.62351957,walking
1.39E+12,-3.1735,-11.032,-0.72188,11.5020536,walking
1.39E+12,-0.39499,-12.313,-4.4811,13.10901382,walking
1.39E+12,0.14982,-11.645,-2.2746,11.86601349,walking
1.39E+12,-1.4165,-11.046,1.0215,11.18320395,walking
1.39E+12,-3.3642,-12.217,-0.21793,12.67361133,walking
1.39E+12,-3.8954,-13.852,0.35413,14.39366017,walking
1.39E+12,-4.2495,-14.301,-2.1248,15.06955959,walking
1.39E+12,-3.5822,-13.525,-1.1305,14.03694454,walking
1.39E+12,-2.8194,-12.149,0.20431,12.47353037,walking
1.39E+12,-1.3212,-11.114,0.44947,11.20127621,walking
1.39E+12,2.9965,-12.803,0.29965,13.15239945,walking
1.39E+12,3.1054,-14.288,1.1169,14.66417126,walking
1.39E+12,2.8194,-15.187,1.0488,15.48205306,walking
1.39E+12,2.547,-16.072,0.027241,16.27258846,walking
1.39E+12,2.9829,-17.284,-2.547,17.72347476,walking
1.39E+12,3.0918,-11.782,-1.471,12.26941695,walking
1.39E+12,1.7298,-9.0575,0.92618,9.267595356,walking
1.39E+12,1.0624,-7.4912,1.0896,7.644213456,walking
1.39E+12,0.040861,-5.6116,2.1248,6.000541577,walking
1.39E+12,-0.61292,-6.4424,2.3699,6.891778776,walking
1.39E+12,-1.8932,-8.1858,0.78998,8.438933362,walking
1.39E+12,-0.054481,-7.3822,1.2122,7.481261515,walking
1.39E+12,-0.054481,-6.1564,1.7025,6.387701886,walking
1.39E+12,3.3778,-2.7377,2.2474,4.894419362,walking
1.39E+12,4.808,-1.6889,1.5391,5.323351953,walking
1.39E+12,4.3177,-1.58,1.7434,4.917151294,walking
1.39E+12,3.4051,-1.471,1.5527,4.021122269,walking
1.39E+12,2.7786,-3.514,-3.8818,5.92766271,walking
1.39E+12,3.0646,-7.1915,-15.895,17.71328514,walking
1.39E+12,-3.2553,-17.257,-19.028,25.89335457,walking
1.39E+12,-3.1191,-19.532,-8.5127,21.53355219,walking
1.39E+12,0.10896,-17.189,-6.5786,18.405205,walking
1.39E+12,5.1485,1.1169,-4.2495,6.768512991,walking
1.39E+12,8.5263,-2.9011,4.2768,9.9702152,walking
1.39E+12,6.0747,-11.523,5.2847,14.05736687,walking
1.39E+12,5.6388,-12.408,-1.4165,13.70259106,walking
1.39E+12,2.8058,-8.5263,3.6094,9.674609744,walking
1.39E+12,2.4653,-6.96,1.4438,7.52355385,walking
1.39E+12,0.64016,-10.719,3.8409,11.40435349,walking
1.39E+12,-0.24517,-13.198,2.4789,13.43101848,walking
1.39E+12,-0.027241,-13.634,2.1793,13.80710131,walking
1.39E+12,-0.14982,-15.84,1.6753,15.92905133,walking
1.39E+12,-1.866,-15.704,1.3212,15.86956652,walking
1.39E+12,-1.7979,-10.992,1.2395,11.20682242,walking
1.39E+12,1.362,-6.2245,-0.53119,6.393872619,walking
1.39E+12,1.3212,-6.8374,-0.70826,6.999802885,walking
1.39E+12,0.42223,-9.221,-0.054481,9.23082268,walking
1.39E+12,-0.1362,-9.1937,0.19068,9.196685761,walking
1.39E+12,-0.47671,-8.7443,0.89894,8.80330211,walking
1.39E+12,-2.0975,-8.9349,0.34051,9.184110807,walking
1.39E+12,-2.4789,-8.6898,0.47671,9.049023244,walking
1.39E+12,-2.6696,-8.7306,0.6674,9.153991658,walking
1.39E+12,-2.7922,-8.9758,-0.20431,9.402292755,walking
1.39E+12,-3.0237,-9.2755,-0.61292,9.775138509,walking
1.39E+12,-3.3642,-9.5751,-0.58567,10.16579515,walking
1.39E+12,-2.7649,-11.877,-1.8115,12.3283954,walking
1.39E+12,-1.7706,-12.027,-2.6968,12.45216783,walking
1.39E+12,-0.40861,-11.387,-1.1305,11.45027342,walking
1.39E+12,-0.43585,-10.719,1.6344,10.85164456,walking
1.39E+12,-1.9068,-10.992,1.3484,11.23735435,walking
1.39E+12,-2.0567,-12.027,-0.89894,12.23465721,walking
1.39E+12,-3.2144,-13.552,-0.61292,13.94147561,walking
