Left_pocket,,,,,
time_stamp,Ax,Ay,Az,Axyz,Act
1.39E+12,1.1169,-14.233,-2.0839,14.42804193,walking
1.39E+12,2.1793,-13.089,-1.8932,13.40356205,walking
1.39E+12,3.7592,-11.319,0.46309,11.93590374,walking
1.39E+12,4.4947,-14.356,2.5742,15.26183376,walking
1.39E+12,6.0202,-16.181,1.7434,17.35243535,walking
1.39E+12,5.5843,-15.772,-0.54481,16.74028699,walking
1.39E+12,5.0531,-13.743,-3.5958,15.07758755,walking
1.39E+12,3.3778,-11.414,-0.83084,11.93227656,walking
1.39E+12,3.1599,-10.801,1.3484,11.3342292,walking
1.39E+12,2.9556,-9.8203,1.4846,10.36233085,walking
1.39E+12,2.7513,-7.7364,2.8739,8.699473424,walking
1.39E+12,2.6423,-7.0281,2.4108,7.885930227,walking
1.39E+12,2.6696,-6.2654,1.076,6.894909522,walking
1.39E+12,2.656,-4.8352,1.0624,5.618023567,walking
1.39E+12,2.6423,-3.5549,1.4982,4.675859979,walking
1.39E+12,2.0567,-2.5198,1.2667,3.490549501,walking
1.39E+12,2.0567,-3.1054,1.1713,3.904544498,walking
1.39E+12,2.152,-3.2553,0.68102,3.961296547,walking
1.39E+12,3.2825,-4.0997,-1.185,5.383917843,walking
1.39E+12,3.8001,-5.1485,-2.8058,6.987154349,walking
1.39E+12,5.2575,-12.354,-11.986,17.99796706,walking
1.39E+12,6.7966,-18.483,-14.506,24.45892673,walking
1.39E+12,9.902,-19.463,-12.422,25.12297866,walking
1.39E+12,8.1586,-5.9112,-7.7364,12.70263454,walking
1.39E+12,3.5413,-7.7636,-3.051,9.062168154,walking
1.39E+12,3.7592,-11.768,0.21793,12.35576392,walking
1.39E+12,4.0316,-12.095,2.3699,12.96762313,walking
1.39E+12,5.3528,-6.4152,-0.50395,8.370258328,walking
1.39E+12,2.261,-2.9965,1.4438,4.021901502,walking
1.39E+12,-1.1577,-15.337,-1.2395,15.43049573,walking
1.39E+12,-2.5061,-17.666,5.0123,18.53351679,walking
1.39E+12,0.44947,-13.28,2.2065,13.4695607,walking
1.39E+12,2.2065,-7.7227,-0.54481,8.050189779,walking
1.39E+12,2.1793,-8.8941,0.47671,9.169602812,walking
1.39E+12,3.3778,-8.5808,0.55843,9.238587854,walking
1.39E+12,3.2689,-7.1915,1.0896,7.974371926,walking
1.39E+12,2.4517,-6.7966,1.3348,7.347536695,walking
1.39E+12,0.44947,-8.5127,0.7355,8.556228423,walking
1.39E+12,0.095342,-8.7306,0.19068,8.733202466,walking
1.39E+12,0.58567,-8.7987,-0.7355,8.848790386,walking
1.39E+12,1.1986,-9.2074,-0.27241,9.289083051,walking
1.39E+12,1.1577,-9.5615,0.49033,9.643805009,walking
1.39E+12,0.31327,-10.202,0.040861,10.2068904,walking
1.39E+12,1.0215,-10.978,-0.38137,11.03201656,walking
1.39E+12,2.6968,-12.313,-0.38137,12.61063608,walking
1.39E+12,1.8932,-13.035,-1.2531,13.2312392,walking
1.39E+12,-2.4108,-13.443,0.14982,13.65828143,walking
1.39E+12,-1.2395,-13.116,-0.40861,13.18077306,walking
1.39E+12,-0.19068,-14.301,-1.2803,14.35946127,walking
1.39E+12,0.44947,-15.459,-2.3427,15.64196112,walking
1.39E+12,1.5527,-14.383,-2.2065,14.63387196,walking
1.39E+12,2.0567,-12.926,-1.4029,13.16357168,walking
1.39E+12,3.6503,-11.931,1.3757,12.55252969,walking
1.39E+12,4.699,-14.928,3.9363,16.13754141,walking
1.39E+12,5.38,-15.909,2.9284,17.04746924,walking
1.39E+12,5.1213,-15.296,-1.7298,16.22305575,walking
1.39E+12,4.3177,-12.326,-3.2144,13.4500995,walking
1.39E+12,3.4459,-12.149,0.57205,12.64118938,walking
1.39E+12,3.0237,-9.3572,2.2065,10.07812462,walking
1.39E+12,2.5061,-8.8124,2.8603,9.597929311,walking
1.39E+12,2.3291,-7.8589,1.9886,8.4345448,walking
1.39E+12,2.2474,-5.993,1.2258,6.516858246,walking
1.39E+12,2.8875,-5.0531,0.35413,5.830684687,walking
1.39E+12,2.8875,-4.4811,0.50395,5.354612877,walking
1.39E+12,2.6968,-2.6696,1.3212,4.018092065,walking
1.39E+12,2.6151,-3.051,1.2939,4.221554953,walking
1.39E+12,2.2474,-3.3778,1.4846,4.320228786,walking
1.39E+12,1.8932,-3.0782,0.24517,3.622102954,walking
1.39E+12,2.8058,-3.6775,-1.7025,4.928998493,walking
1.39E+12,4.3177,-6.9328,-6.9736,10.73952262,walking
1.39E+12,4.9987,-16.426,-14.097,22.21544253,walking
1.39E+12,5.38,-18.81,-16.031,25.29334816,walking
1.39E+12,9.0848,-11.673,-9.4525,17.55398178,walking
1.39E+12,5.6388,-3.6366,-4.2223,7.927719867,walking
1.39E+12,3.7047,-7.4503,-0.83084,8.361941598,walking
1.39E+12,4.8625,-14.356,7.3414,16.84146063,walking
1.39E+12,5.7205,-14.71,3.1735,16.09904725,walking
1.39E+12,6.8647,-10.651,-4.3449,13.39574795,walking
1.39E+12,2.9284,-0.040861,5.7614,6.463043102,walking
1.39E+12,-0.64016,-9.9156,-3.7456,10.61877806,walking
1.39E+12,-2.1248,-16.944,-1.3893,17.13312772,walking
1.39E+12,0.72188,-13.566,0.65378,13.60091523,walking
1.39E+12,1.9886,-9.8339,-0.43585,10.04241427,walking
1.39E+12,2.1656,-9.0439,0.50395,9.313211915,walking
1.39E+12,2.1384,-9.7385,1.1986,10.04229948,walking
1.39E+12,3.3234,-8.431,1.4029,9.170325892,walking
1.39E+12,2.6696,-7.5457,1.8524,8.215579006,walking
1.39E+12,1.5936,-8.3901,1.1441,8.616397378,walking
1.39E+12,0.99429,-8.717,0.81722,8.811501015,walking
1.39E+12,1.3076,-8.5808,0.31327,8.685510031,walking
1.39E+12,1.6889,-9.3027,0.8036,9.488855751,walking
1.39E+12,1.7979,-9.3844,1.1032,9.618547604,walking
1.39E+12,0.095342,-10.283,-0.70826,10.30780342,walking
1.39E+12,0.35413,-10.365,-1.1305,10.43248117,walking
1.39E+12,2.9829,-10.924,-1.2258,11.39008578,walking
1.39E+12,1.8387,-12.953,-1.58,13.17791435,walking
1.39E+12,-1.2803,-14.083,-0.62654,14.15495,walking
1.39E+12,-1.5663,-12.926,-0.6674,13.03764528,walking
1.39E+12,-1.185,-13.688,-1.7843,13.8545767,walking
1.39E+12,-0.12258,-14.982,-2.3291,15.1624555,walking
1.39E+12,0.70826,-13.498,-1.9886,13.66207035,walking
1.39E+12,0.64016,-12.64,-1.6617,12.76482087,walking
1.39E+12,0.99429,-11.427,-0.027241,11.47020853,walking
1.39E+12,1.9613,-14.669,3.7047,15.25618107,walking
1.39E+12,3.7865,-14.724,3.2825,15.55341006,walking
1.39E+12,4.4947,-15.228,0.99429,15.90858022,walking
1.39E+12,3.9635,-12.694,-3.5277,13.75832968,walking
1.39E+12,3.4732,-11.441,-2.0022,12.12305259,walking
1.39E+12,3.2825,-10.351,1.4301,10.95277103,walking
1.39E+12,2.8603,-9.7249,2.261,10.38590955,walking
1.39E+12,1.6753,-7.927,2.6832,8.534841611,walking
1.39E+12,1.6208,-6.8102,1.58,7.176504489,walking
1.39E+12,2.3155,-5.8023,0.92618,6.315539164,walking
1.39E+12,2.9829,-4.1814,1.3757,5.317362961,walking
1.39E+12,2.8603,-3.0918,1.5255,4.479697934,walking
1.39E+12,3.1191,-3.5958,1.7979,5.088320633,walking
1.39E+12,2.3563,-4.2087,2.0567,5.243598027,walking
1.39E+12,2.4789,-3.7728,1.0896,4.64394156,walking
1.39E+12,4.6718,-4.7944,-2.6696,7.206854429,walking
1.39E+12,5.5162,-6.674,-6.4152,10.7761556,walking
1.39E+12,6.6059,-10.583,-10.311,16.18500926,walking
1.39E+12,8.0224,-19.327,-11.087,23.6814991,walking
1.39E+12,6.3743,-15.541,-9.3572,19.22788531,walking
1.39E+12,6.6331,-11.713,-8.7034,16.02939663,walking
1.39E+12,4.6037,-11.414,-3.4459,12.78075414,walking
1.39E+12,5.489,-13.28,0.74912,14.38918697,walking
1.39E+12,5.7886,-8.431,2.2882,10.47976671,walking
1.39E+12,6.5378,-3.4051,0.47671,7.386798175,walking
1.39E+12,6.7421,0.054481,3.4459,7.571862875,walking
1.39E+12,-0.081722,-6.17,-3.0237,6.871560243,walking
1.39E+12,-4.4266,-18.374,3.5413,19.22861069,walking
1.39E+12,-0.34051,-13.062,1.5255,13.15518686,walking
1.39E+12,1.2667,-10.42,-1.0624,10.55033756,walking
1.39E+12,2.4925,-8.4991,0.44947,8.868442949,walking
1.39E+12,3.2416,-9.0303,1.2258,9.672480255,walking
1.39E+12,3.3097,-7.8589,1.2667,8.62096005,walking
1.39E+12,2.5334,-7.2596,0.88532,7.739748008,walking
1.39E+12,2.1384,-7.641,0.83084,7.977965321,walking
1.39E+12,1.2803,-8.3493,2.0022,8.680943694,walking
1.39E+12,1.2939,-9.2074,0.42223,9.307452398,walking
1.39E+12,1.2258,-9.8611,-0.19068,9.938824765,walking
1.39E+12,0.83084,-10.515,0.27241,10.55129032,walking
1.39E+12,0.9398,-10.774,-1.076,10.86830603,walking
1.39E+12,1.8251,-11.196,-1.9886,11.5167676,walking
1.39E+12,2.547,-12.027,-2.0158,12.45790462,walking
1.39E+12,-0.85808,-13.634,-0.50395,13.67026784,walking
1.39E+12,-2.0567,-12.64,-0.64016,12.82222367,walking
1.39E+12,-2.0839,-12.667,-0.76274,12.8599106,walking
1.39E+12,-0.20431,-14.233,-3.0237,14.55207179,walking
1.39E+12,0.72188,-13.866,-2.8058,14.16543612,walking
1.39E+12,1.471,-11.482,-1.2531,11.64347133,walking
1.39E+12,2.2201,-11.741,1.4574,12.03760523,walking
1.39E+12,1.7298,-14.506,3.4732,15.01597024,walking
1.39E+12,4.3177,-17.066,2.833,17.83022093,walking
1.39E+12,4.8761,-16.058,-2.656,16.99088141,walking
1.39E+12,4.522,-13.797,-4.1542,15.1017572,walking
1.39E+12,4.1814,-12.776,-2.3427,13.64545804,walking
1.39E+12,3.514,-11.373,1.0624,11.95081666,walking
1.39E+12,2.833,-8.8396,2.3018,9.563613355,walking
1.39E+12,1.7843,-6.456,2.3699,7.104934095,walking
1.39E+12,1.5119,-5.9249,1.7979,6.373596005,walking
1.39E+12,2.0022,-4.9987,1.3893,5.561111491,walking
1.39E+12,2.5606,-3.7592,1.5119,4.793130356,walking
1.39E+12,2.4517,-3.4323,1.7298,4.558917001,walking
1.39E+12,2.4108,-3.1054,1.8796,4.357563764,walking
1.39E+12,2.4653,-3.9908,1.2803,4.862443503,walking
1.39E+12,2.7104,-3.8273,0.68102,4.739016954,walking
1.39E+12,4.7944,-5.2575,-3.1463,7.77989597,walking
1.39E+12,5.38,-7.3005,-7.0962,11.51510984,walking
1.39E+12,7.4912,-15.445,-11.4,20.60645778,walking
1.39E+12,7.9951,-18.565,-11.768,23.38945645,walking
1.39E+12,8.1177,-12.871,-9.8884,18.14773123,walking
1.39E+12,7.246,-9.2482,-8.5672,14.54065456,walking
1.39E+12,3.8682,-13.961,-0.84446,14.51156797,walking
1.39E+12,3.514,-14.111,3.4596,14.94782088,walking
1.39E+12,4.9306,-5.4481,1.3893,7.478152476,walking
1.39E+12,8.0905,-0.76274,4.3994,9.240816139,walking
1.39E+12,5.7069,0.10896,2.4108,6.196171119,walking
1.39E+12,-3.909,-17.489,-0.54481,17.92880977,walking
1.39E+12,-3.732,-14.901,4.3313,15.96019375,walking
1.39E+12,0.70826,-10.733,-0.61292,10.77379191,walking
1.39E+12,1.866,-8.6625,0.8036,8.897563442,walking
1.39E+12,1.7298,-9.1937,0.85808,9.394287041,walking
1.39E+12,3.4596,-8.6762,0.38137,9.34830047,walking
1.39E+12,3.0373,-6.5922,0.61292,7.284089721,walking
1.39E+12,2.3836,-7.4503,1.0896,7.897831804,walking
1.39E+12,1.866,-8.4719,1.3484,8.779135958,walking
1.39E+12,1.0488,-8.7443,0.88532,8.85135896,walking
1.39E+12,0.95342,-9.221,-0.24517,9.273400618,walking
1.39E+12,0.57205,-9.9292,-0.17706,9.947241029,walking
1.39E+12,0.31327,-10.106,0.040861,10.11093684,walking
1.39E+12,0.23155,-11.55,-0.70826,11.57401173,walking
1.39E+12,2.833,-11.496,-1.5391,11.93954496,walking
1.39E+12,1.9341,-12.572,-1.3076,12.78693648,walking
1.39E+12,0.17706,-13.225,-0.9398,13.25953239,walking
1.39E+12,-2.2201,-12.395,0.31327,12.59615049,walking
1.39E+12,-1.3076,-14.22,-0.7355,14.29892227,walking
1.39E+12,0.38137,-15.377,-2.2337,15.5430688,walking
1.39E+12,1.757,-13.893,-2.3563,14.20051575,walking
1.39E+12,1.4846,-12.749,-1.7979,12.96045842,walking
1.39E+12,1.7162,-11.141,0.47671,11.28248536,walking
1.39E+12,3.0646,-14.642,4.3177,15.56992198,walking
1.39E+12,5.2847,-15.337,2.656,16.43794267,walking
1.39E+12,5.3937,-15.255,0.35413,16.18432676,walking
1.39E+12,4.8352,-12.449,-3.514,13.80959652,walking
1.39E+12,4.7263,-11.196,-1.866,12.29513252,walking
1.39E+12,4.3177,-9.9701,1.5527,10.97525875,walking
1.39E+12,3.4187,-9.0575,2.1656,9.92046568,walking
1.39E+12,2.0839,-7.75,2.8058,8.501626483,walking
1.39E+12,1.6344,-6.5786,1.3212,6.906142973,walking
1.39E+12,1.7025,-5.8976,0.44947,6.154852987,walking
1.39E+12,1.9205,-4.9578,0.46309,5.336904856,walking
1.39E+12,2.5606,-3.2553,1.4574,4.390633805,walking
1.39E+12,2.7649,-2.8058,1.4982,4.214473738,walking
1.39E+12,2.1929,-4.0316,1.3212,4.775790867,walking
1.39E+12,2.0158,-3.7728,0.49033,4.305565351,walking
1.39E+12,3.2008,-4.3585,-1.3484,5.573134257,walking
1.39E+12,4.6173,-7.1371,-6.4152,10.64952801,walking
1.39E+12,5.2302,-10.188,-9.0303,14.58412336,walking
1.39E+12,7.3141,-19.082,-13.511,24.49828369,walking
1.39E+12,8.4719,-16.739,-11.414,21.96011399,walking
1.39E+12,6.8919,-5.489,-7.6955,11.69821041,walking
1.39E+12,2.8603,-9.3572,-2.1929,10.02732857,walking
1.39E+12,2.4244,-12.19,6.0066,13.80409573,walking
1.39E+12,4.413,-10.828,3.3778,12.17085395,walking
1.39E+12,8.9894,-7.2869,-2.1384,11.76779412,walking
1.39E+12,10.774,-4.2632,2.5061,11.85472427,walking
1.39E+12,2.3427,-4.2768,-2.2201,5.357994545,walking
1.39E+12,-5.4073,-18.156,-1.6753,19.01804037,walking
1.39E+12,-3.7728,-14.696,3.4051,15.54995633,walking
1.39E+12,1.5255,-10.011,-0.31327,10.13140708,walking
1.39E+12,1.9205,-8.2131,0.57205,8.454027032,walking
1.39E+12,3.6366,-8.4446,0.1362,9.195361829,walking
1.39E+12,4.1542,-8.1177,0.31327,9.124284576,walking
1.39E+12,3.4596,-7.4503,0.70826,8.244842902,walking
1.39E+12,1.185,-8.9486,2.0975,9.26720957,walking
1.39E+12,0.83084,-8.9349,2.0294,9.20006508,walking
1.39E+12,1.0488,-8.2267,0.76274,8.328285936,walking
1.39E+12,1.5527,-9.1665,-0.19068,9.299029971,walking
1.39E+12,1.866,-9.3572,0.10896,9.54206582,walking
1.39E+12,0.96704,-10.842,-0.01362,10.88505011,walking
1.39E+12,0.20431,-10.842,-0.01362,10.84393342,walking
1.39E+12,2.0022,-12.136,-1.0215,12.34239698,walking
1.39E+12,1.1986,-13.157,-1.0215,13.25091518,walking
1.39E+12,-1.0215,-13.253,-1.1713,13.34381561,walking
1.39E+12,-2.656,-12.926,-0.01362,13.19605992,walking
1.39E+12,-1.471,-14.261,-1.076,14.3769864,walking
1.39E+12,0.8036,-15.514,-2.547,15.74221007,walking
1.39E+12,1.1986,-14.451,-2.0839,14.64959666,walking
1.39E+12,1.1986,-12.926,-0.01362,12.98145999,walking
1.39E+12,2.656,-13.116,2.152,13.55414682,walking
1.39E+12,2.9965,-14.901,4.0589,15.73192558,walking
1.39E+12,5.094,-15.786,2.5334,16.77989117,walking
1.39E+12,4.7399,-14.737,-3.2961,15.82751074,walking
1.39E+12,4.8216,-12,-2.9965,13.27504572,walking
1.39E+12,4.4402,-11.536,1.2531,12.42436846,walking
1.39E+12,4.127,-10.025,1.7706,10.98488864,walking
1.39E+12,2.8058,-8.8668,2.3427,9.590667295,walking
1.39E+12,1.7706,-7.1643,2.6832,7.852501582,walking
1.39E+12,1.7979,-6.5922,1.6072,7.019447064,walking
1.39E+12,1.9886,-5.5843,0.92618,5.999728814,walking
1.39E+12,1.6344,-3.1054,1.7298,3.912413649,walking
1.39E+12,2.2201,-3.0782,2.2882,4.431706047,walking
1.39E+12,2.0294,-3.3642,1.8932,4.361251224,walking
1.39E+12,1.8387,-3.0918,0.89894,3.70784817,walking
1.39E+12,2.4789,-3.0918,-0.35413,3.978640535,walking
1.39E+12,3.5277,-4.6173,-2.5334,6.338946453,walking
1.39E+12,5.4754,-9.8066,-9.902,14.97327662,walking
1.39E+12,7.0962,-17.094,-12.871,22.5438136,walking
1.39E+12,7.9134,-19.286,-12.572,24.34392901,walking
1.39E+12,7.4367,-8.9213,-7.8589,14.02342361,walking
1.39E+12,4.3449,-7.6819,-4.4266,9.873425504,walking
1.39E+12,4.5492,-10.896,-4.4266,12.61002872,walking
1.39E+12,3.2825,-11.931,4.8897,13.30536483,walking
1.39E+12,5.993,-7.4776,-1.2803,9.667973875,walking
1.39E+12,9.5751,-2.9965,4.7263,11.09051234,walking
1.39E+12,1.2395,-9.0303,-5.7614,10.78315391,walking
1.39E+12,-5.38,-18.279,-0.92618,19.0767935,walking
1.39E+12,-5.3937,-15.922,3.8137,17.23793466,walking
1.39E+12,2.0567,-8.2812,-0.081722,8.533168627,walking
1.39E+12,1.7162,-7.7091,0.25879,7.902059068,walking
1.39E+12,2.547,-9.6432,0.34051,9.979702516,walking
1.39E+12,3.2961,-8.9486,0.44947,9.546923088,walking
1.39E+12,3.2553,-7.927,0.85808,8.612235968,walking
1.39E+12,1.5119,-7.3958,1.5391,7.704059194,walking
1.39E+12,0.5993,-7.9815,1.2531,8.101466679,walking
1.39E+12,0.8036,-8.1177,1.185,8.243000136,walking
1.39E+12,1.5119,-8.6217,-0.23155,8.756321597,walking
1.39E+12,1.3484,-9.0031,0.27241,9.107590207,walking
1.39E+12,0.20431,-10.447,0.054481,10.44913967,walking
1.39E+12,0.20431,-11.087,-1.185,11.15201939,walking
1.39E+12,1.0896,-11.346,-1.5527,11.50346997,walking
1.39E+12,1.58,-12.013,-0.70826,12.13714139,walking
1.39E+12,-1.58,-13.634,-0.57205,13.73716118,walking
1.39E+12,-1.9886,-12.858,0.081722,13.01112495,walking
1.39E+12,-1.3893,-12.967,-0.5993,13.05497622,walking
1.39E+12,0.21793,-14.655,-2.4244,14.85578116,walking
1.39E+12,1.1577,-14.288,-2.2201,14.50572498,walking
1.39E+12,2.3836,-11.441,-1.471,11.77887393,walking
1.39E+12,2.8058,-9.9565,0.25879,10.34753005,walking
1.39E+12,2.9148,-11.496,2.6151,12.14466233,walking
1.39E+12,4.413,-17.352,2.4108,18.06594669,walking
1.39E+12,4.3177,-15.868,-0.21793,16.44638108,walking
1.39E+12,4.2495,-14.506,-2.0022,15.24765854,walking
