Left_pocket,,,,,
time_stamp,Ax,Ay,Az,Axyz,Act
1.39E+12,-8.7715,-12.64,-1.1441,15.42782477,walking
1.39E+12,-7.5457,-13.579,-2.0294,15.66669378,walking
1.39E+12,-4.018,-14.274,-0.21793,14.83033693,walking
1.39E+12,-2.4653,-13.688,3.3234,14.29979145,walking
1.39E+12,-2.0567,-15.337,2.9556,15.75402029,walking
1.39E+12,-2.3836,-15.949,0.64016,16.13883375,walking
1.39E+12,-4.6173,-13.062,-4.3858,14.53170826,walking
1.39E+12,-3.7047,-11.986,-2.6423,12.82071556,walking
1.39E+12,-3.2144,-11.032,-1.471,11.58452556,walking
1.39E+12,-3.7865,-8.2131,2.8194,9.473204855,walking
1.39E+12,-4.5356,-4.522,1.076,6.494453584,walking
1.39E+12,-4.5083,-3.0918,1.2122,5.599412913,walking
1.39E+12,-4.8352,-4.2223,1.4574,6.582627977,walking
1.39E+12,-1.0079,-5.0123,2.2337,5.579285742,walking
1.39E+12,2.1929,-5.4073,1.7979,6.105747138,walking
1.39E+12,3.2416,-5.6524,0.70826,6.554328993,walking
1.39E+12,1.8932,-5.4618,0.12258,5.781910699,walking
1.39E+12,0.76274,-5.2302,-0.46309,5.305772017,walking
1.39E+12,0.068102,-5.1076,-1.0624,5.217366137,walking
1.39E+12,0.50395,-4.6309,-3.2144,5.659643785,walking
1.39E+12,0.76274,-5.0804,-5.6388,7.628125714,walking
1.39E+12,-4.0589,-7.7636,-8.54,12.23436775,walking
1.39E+12,-9.9973,-13.116,-10.774,19.69909996,walking
1.39E+12,-13.579,-17.72,-11.032,24.90165988,walking
1.39E+12,-12.217,-18.851,-10.542,24.81429133,walking
1.39E+12,-3.514,-11.536,-7.1915,14.04083916,walking
1.39E+12,-1.5663,-13.471,0.88532,13.59061912,walking
1.39E+12,-0.61292,-10.501,9.0303,13.86336864,walking
1.39E+12,-2.3699,-10.801,0.47671,11.06821031,walking
1.39E+12,-3.6366,-9.3436,-0.68102,10.04945316,walking
1.39E+12,1.8251,-4.1814,3.9363,6.025740922,walking
1.39E+12,4.0725,-6.5786,3.8818,8.656304376,walking
1.39E+12,1.6617,-9.4798,3.1463,10.12556461,walking
1.39E+12,-1.6617,-10.992,1.9613,11.28857868,walking
1.39E+12,-5.1076,-12.994,0.61292,13.97523827,walking
1.39E+12,-6.7693,-11.114,1.7434,13.1295035,walking
1.39E+12,-7.2188,-5.4481,2.6287,9.418223332,walking
1.39E+12,-4.0316,-5.1213,-0.38137,6.528932174,walking
1.39E+12,-3.0646,-7.3958,1.362,8.12063266,walking
1.39E+12,-2.833,-8.7851,0.16344,9.232041142,walking
1.39E+12,-3.623,-8.54,-1.0215,9.332801897,walking
1.39E+12,-4.2495,-7.8045,-0.53119,8.902282478,walking
1.39E+12,-4.5492,-7.4776,-0.34051,8.759319007,walking
1.39E+12,-4.8897,-7.6683,-0.39499,9.103186699,walking
1.39E+12,-4.9578,-8.2131,0.14982,9.594646345,walking
1.39E+12,-4.6445,-9.2891,-0.51757,10.39839592,walking
1.39E+12,-4.9578,-10.733,-0.8717,11.85482732,walking
1.39E+12,-6.4969,-11.931,-0.76274,13.60662496,walking
1.39E+12,-7.927,-11.85,-0.1362,14.25757271,walking
1.39E+12,-9.9565,-10.256,-1.5391,14.37658711,walking
1.39E+12,-10.488,-10.855,-0.69464,15.10998656,walking
1.39E+12,-10.678,-14.029,-1.6753,17.70986039,walking
1.39E+12,-5.6661,-13.62,-1.471,14.82474048,walking
1.39E+12,-4.0589,-13.035,0.027241,13.65234911,walking
1.39E+12,-2.2882,-13.225,4.4539,14.14120608,walking
1.39E+12,-0.92618,-14.805,0.98067,14.86632261,walking
1.39E+12,-2.1929,-15.745,-4.0997,16.41710619,walking
1.39E+12,-3.5685,-14.928,-6.0474,16.49698224,walking
1.39E+12,-3.1872,-10.801,-1.1305,11.31803318,walking
1.39E+12,-3.3097,-8.9349,2.152,9.768196154,walking
1.39E+12,-3.7184,-7.5729,6.5241,10.66485789,walking
1.39E+12,-3.8682,-3.8954,-1.3893,5.662796737,walking
1.39E+12,-4.5764,-3.4187,-0.17706,5.715093778,walking
1.39E+12,-4.3858,-5.2847,-0.040861,6.867675396,walking
1.39E+12,-0.095342,-5.2438,1.8932,5.575906633,walking
1.39E+12,1.7434,-4.985,2.1248,5.692490105,walking
1.39E+12,2.547,-5.0123,1.9477,5.950117274,walking
1.39E+12,1.7843,-4.9578,0.50395,5.293153402,walking
1.39E+12,0.57205,-4.6037,-0.29965,4.64877242,walking
1.39E+12,0.83084,-4.3858,-1.5391,4.721690964,walking
1.39E+12,0.34051,-5.3119,-6.0474,8.056256912,walking
1.39E+12,-0.95342,-5.9657,-7.5865,9.698121903,walking
1.39E+12,-11.25,-13.021,-12.735,21.40768941,walking
1.39E+12,-15.377,-18.605,-10.569,26.34960939,walking
1.39E+12,-10.025,-16.794,-10.079,22.00284759,walking
1.39E+12,-6.2381,-15.663,-10.488,19.85551824,walking
1.39E+12,1.2258,-18.279,2.8739,18.54410224,walking
1.39E+12,-0.76274,-9.0712,7.2188,11.61806848,walking
1.39E+12,-1.5663,-3.1599,-0.8036,3.61718629,walking
1.39E+12,2.4789,-1.3757,0.91256,2.978298416,walking
1.39E+12,3.2008,-1.5391,2.2474,4.202946135,walking
1.39E+12,2.4108,-6.2381,4.1406,7.865775016,walking
1.39E+12,-2.2882,-14.083,3.3915,14.66523169,walking
1.39E+12,-4.127,-15.445,0.51757,15.99525032,walking
1.39E+12,-5.9385,-16.413,-0.62654,17.46553474,walking
1.39E+12,-6.9872,-6.8919,1.5936,9.942776796,walking
1.39E+12,-6.0883,-4.3313,2.6696,7.934375888,walking
1.39E+12,-3.5277,-5.8023,0.44947,6.805393145,walking
1.39E+12,-2.8194,-7.6274,0.43585,8.143476674,walking
1.39E+12,-2.9284,-8.0632,0.19068,8.580622335,walking
1.39E+12,-3.514,-8.6081,-1.1169,9.364563376,walking
1.39E+12,-4.2359,-8.1722,-0.99429,9.258310551,walking
1.39E+12,-4.7399,-7.8726,-1.0215,9.245969123,walking
1.39E+12,-5.7614,-8.54,-0.57205,10.31758553,walking
1.39E+12,-6.0747,-8.8941,-0.081722,10.77096437,walking
1.39E+12,-5.2847,-9.398,-0.36775,10.78822034,walking
1.39E+12,-5.884,-12.136,-1.2531,13.54526528,walking
1.39E+12,-6.9464,-12.299,-0.78998,14.14715315,walking
1.39E+12,-8.4855,-11.509,-0.17706,14.30007488,walking
1.39E+12,-9.7113,-9.4661,-2.0431,13.71461463,walking
1.39E+12,-9.1256,-10.134,-1.8387,13.76064494,walking
1.39E+12,-8.3493,-14.043,-2.9148,16.59556322,walking
1.39E+12,-4.4266,-13.021,-0.40861,13.75893131,walking
1.39E+12,-3.2553,-12.967,2.5606,13.6123745,walking
1.39E+12,-2.5742,-14.846,3.4187,15.45049292,walking
1.39E+12,-2.4789,-16.126,-0.91256,16.34091757,walking
1.39E+12,-3.9771,-15.445,-4.5628,16.5886857,walking
1.39E+12,-4.7944,-13.184,-4.9987,14.89265353,walking
1.39E+12,-3.0646,-10.61,-0.54481,11.05715565,walking
1.39E+12,-2.8603,-8.8668,1.185,9.391788079,walking
1.39E+12,-3.2553,-5.3937,2.5879,6.810741824,walking
1.39E+12,-3.5685,-3.4459,0.27241,4.968161256,walking
1.39E+12,-4.5628,-3.1463,-1.5936,5.76696701,walking
1.39E+12,-1.975,-4.9306,0.68102,5.354925732,walking
1.39E+12,0.38137,-5.4209,1.3757,5.605724786,walking
1.39E+12,2.3972,-5.5571,1.1577,6.161833943,walking
1.39E+12,2.0567,-4.9578,0.62654,5.403919698,walking
1.39E+12,1.0488,-4.3449,0.10896,4.47101887,walking
1.39E+12,0.6674,-4.1542,-2.2201,4.757272791,walking
1.39E+12,0.6674,-5.1621,-4.7944,7.076649668,walking
1.39E+12,-0.39499,-6.1428,-6.9872,9.311872678,walking
1.39E+12,-2.4653,-7.7636,-8.2267,11.57712322,walking
1.39E+12,-11.073,-17.897,-10.447,23.49582403,walking
1.39E+12,-11.632,-19.205,-11.482,25.21848078,walking
1.39E+12,-8.2539,-12.054,-10.243,17.84222044,walking
1.39E+12,-2.7377,-10.91,-0.44947,11.25722544,walking
1.39E+12,-2.0294,-12.272,6.2517,13.92135774,walking
1.39E+12,-1.185,-11.632,2.4653,11.94928253,walking
1.39E+12,-4.7807,-11.264,-6.0066,13.63128872,walking
1.39E+12,-1.7162,-6.0883,-1.362,6.47053192,walking
1.39E+12,1.4982,-3.9908,2.0294,4.721181234,walking
1.39E+12,3.1191,-6.1836,4.0316,8.013706529,walking
1.39E+12,0.38137,-9.6432,3.5958,10.29886047,walking
1.39E+12,-1.7979,-12.19,1.5936,12.42449618,walking
1.39E+12,-8.0632,-13.321,-0.14982,15.57198386,walking
1.39E+12,-8.2539,-8.9894,1.2803,12.27091462,walking
1.39E+12,-5.5435,-2.9965,2.4789,6.771583988,walking
1.39E+12,-3.8273,-6.0474,-0.095342,7.157399119,walking
1.39E+12,-3.0101,-8.0769,-0.27241,8.623875163,walking
1.39E+12,-2.4925,-8.8941,-0.92618,9.28306956,walking
1.39E+12,-2.1929,-8.2676,-0.6674,8.57947801,walking
1.39E+12,-2.0703,-8.1586,-0.12258,8.418071151,walking
1.39E+12,-4.6037,-8.0769,0.28603,9.301192421,walking
1.39E+12,-5.2983,-8.0632,0.19068,9.650053678,walking
1.39E+12,-6.3062,-8.6217,-0.77636,10.71002354,walking
1.39E+12,-6.7966,-10.147,-1.2258,12.27428068,walking
1.39E+12,-5.7069,-12.245,-1.9477,13.64925888,walking
1.39E+12,-5.6661,-12.449,-1.2395,13.73385053,walking
1.39E+12,-8.3493,-11.618,0.21793,14.30860678,walking
1.39E+12,-9.9973,-9.4389,-1.471,13.82760578,walking
1.39E+12,-9.9156,-13.511,-1.9205,16.8687452,walking
1.39E+12,-8.0224,-13.811,-2.0975,16.10906977,walking
1.39E+12,-2.8194,-13.212,-1.3757,13.57934133,walking
1.39E+12,-2.0703,-12.544,3.9635,13.31718478,walking
1.39E+12,-2.1384,-12.83,4.8625,13.88616437,walking
1.39E+12,-2.4517,-14.41,1.2258,14.668385,walking
1.39E+12,-4.127,-14.737,-2.9284,15.58161816,walking
1.39E+12,-3.4187,-11.182,-0.12258,11.69357343,walking
1.39E+12,-3.4187,-11.182,-0.12258,11.69357343,walking
1.39E+12,-0.92618,-8.2948,1.1305,8.422561765,walking
1.39E+12,-2.152,-6.4152,1.975,7.048866578,walking
1.39E+12,-4.4675,-4.3721,-0.81722,6.30409892,walking
1.39E+12,-6.1155,-4.522,0.12258,7.606763445,walking
1.39E+12,-3.6503,-5.2575,1.185,6.509241226,walking
1.39E+12,-1.8387,-5.0668,1.7025,5.652591103,walking
1.39E+12,2.547,-4.9169,1.757,5.809489101,walking
1.39E+12,3.0237,-4.413,0.6674,5.39098817,walking
1.39E+12,1.4982,-4.2632,-0.19068,4.522812879,walking
1.39E+12,0.23155,-4.5901,-2.4517,5.208979392,walking
1.39E+12,0.43585,-4.6445,-3.8818,6.068749188,walking
1.39E+12,0.12258,-5.1485,-6.565,8.343938105,walking
1.39E+12,-4.3313,-9.5479,-7.9815,13.17675591,walking
1.39E+12,-8.826,-14.383,-9.6432,19.43605596,walking
1.39E+12,-12.149,-19.15,-9.9973,24.78440454,walking
1.39E+12,-6.7966,-12.286,-9.7113,17.07187498,walking
1.39E+12,-3.2144,-12.544,-7.0826,14.75965874,walking
1.39E+12,-1.7298,-15.091,0.38137,15.19460207,walking
1.39E+12,-2.8058,-9.4253,8.9758,13.31441998,walking
1.39E+12,-4.4947,-8.4719,-1.5663,9.717443768,walking
1.39E+12,-2.2882,-6.2381,-3.3234,7.429316147,walking
1.39E+12,2.9556,-4.0044,3.7047,6.204481671,walking
1.39E+12,3.7184,-7.0826,4.4675,9.162329266,walking
1.39E+12,0.14982,-10.992,4.3177,11.81054797,walking
1.39E+12,-2.9011,-13.184,1.3212,13.56391561,walking
1.39E+12,-5.6797,-13.661,0.40861,14.80029984,walking
1.39E+12,-6.9872,-10.637,3.2144,13.12627518,walking
1.39E+12,-7.1507,-2.3972,1.1986,7.636473027,walking
1.39E+12,-7.1507,-2.3972,1.1986,7.636473027,walking
1.39E+12,-7.1507,-2.3972,1.1986,7.636473027,walking
1.39E+12,-2.4653,-9.6023,-0.96704,9.960774856,walking
1.39E+12,-3.1735,-9.4117,-1.1577,9.999573412,walking
1.39E+12,-4.9987,-8.0224,-1.0351,9.508803051,walking
1.39E+12,-6.674,-7.0417,-1.0896,9.762942336,walking
1.39E+12,-7.246,-6.8238,-0.8036,9.985716569,walking
1.39E+12,-6.4969,-7.8998,-0.38137,10.23533061,walking
1.39E+12,-5.0531,-10.515,-0.64016,11.68370016,walking
1.39E+12,-5.2575,-11.931,-0.43585,13.04530691,walking
1.39E+12,-7.1779,-12.449,-1.3212,14.43071096,walking
1.39E+12,-9.7113,-11.414,-1.6753,15.0796344,walking
1.39E+12,-9.8339,-9.4798,-1.9613,13.7992353,walking
1.39E+12,-9.3163,-11.06,-0.095342,14.46119413,walking
1.39E+12,-6.6331,-13.702,-1.5119,15.29799533,walking
1.39E+12,-3.732,-14.247,-1.1032,14.76894997,walking
1.39E+12,-1.975,-12.817,4.2495,13.6467712,walking
1.39E+12,-1.8387,-13.062,5.1757,14.16984588,walking
1.39E+12,-3.0237,-15.486,-1.4846,15.84812275,walking
1.39E+12,-4.2632,-13.988,-4.2223,15.22060562,walking
1.39E+12,-4.127,-12.449,-3.6775,13.62107691,walking
1.39E+12,-2.9692,-10.093,0.14982,10.52175098,walking
1.39E+12,-1.7025,-8.8668,1.6208,9.173093324,walking
1.39E+12,-2.6015,-5.9521,1.7162,6.718678375,walking
1.39E+12,-3.9227,-4.127,0.24517,5.6991063,walking
1.39E+12,-4.7126,-4.1133,0.54481,6.278905445,walking
1.39E+12,-3.9635,-5.2575,1.3212,6.71537102,walking
1.39E+12,0.40861,-5.7886,1.6889,6.043776576,walking
1.39E+12,2.4925,-5.6661,1.3212,6.329519326,walking
1.39E+12,2.0567,-4.8625,0.21793,5.284071785,walking
1.39E+12,0.7355,-4.5356,-0.1362,4.596866112,walking
1.39E+12,-0.12258,-4.2359,-0.70826,4.296452827,walking
1.39E+12,-0.28603,-5.0804,-5.1076,7.209705617,walking
1.39E+12,-1.6072,-6.4288,-7.6002,10.08343202,walking
1.39E+12,-3.7728,-8.2403,-8.9622,12.74588533,walking
1.39E+12,-11.073,-16.767,-11.346,23.07542706,walking
1.39E+12,-9.4525,-18.769,-10.529,23.50499858,walking
1.39E+12,-2.2337,-12.095,-8.1995,14.7820919,walking
1.39E+12,-1.6208,-13.879,-5.993,15.20426528,walking
1.39E+12,-1.7025,-11.373,7.4367,13.69482173,walking
1.39E+12,-3.2144,-8.6353,4.9306,10.45043491,walking
1.39E+12,-3.0237,-6.7966,-2.0294,7.710706687,walking
1.39E+12,-1.2395,-5.094,-0.28603,5.25042945,walking
1.39E+12,1.7162,-3.8546,5.1485,6.656600923,walking
1.39E+12,1.1986,-8.1177,5.2438,9.738127833,walking
1.39E+12,-1.866,-12.762,-0.6674,12.91495346,walking
1.39E+12,-4.9033,-13.484,-0.28603,14.35069406,walking
1.39E+12,-6.3198,-12.381,-1.6753,14.00127363,walking
1.39E+12,-6.9872,-8.2403,-0.53119,10.81691595,walking
1.39E+12,-4.5083,-4.4539,2.5334,6.824962246,walking
1.39E+12,-2.9692,-6.3743,1.0351,7.107691689,walking
1.39E+12,-2.6423,-8.0632,1.0351,8.548004185,walking
1.39E+12,-3.7047,-8.8668,-1.9341,9.802330699,walking
1.39E+12,-4.0589,-8.6353,-1.5936,9.673811878,walking
1.39E+12,-4.6718,-8.0496,-0.027241,9.307121868,walking
1.39E+12,-6.279,-7.4912,-0.51757,9.788350073,walking
1.39E+12,-6.9055,-7.3686,-0.12258,10.09936741,walking
1.39E+12,-5.9657,-8.0224,-0.47671,10.00878268,walking
1.39E+12,-4.8625,-11.713,-0.8717,12.71212556,walking
1.39E+12,-6.7557,-11.931,-0.69464,13.72846562,walking
1.39E+12,-8.5808,-10.992,-0.95342,13.97723872,walking
1.39E+12,-10.229,-9.4798,-1.6072,14.03859469,walking
1.39E+12,-9.8339,-9.3027,-1.8796,13.66670087,walking
1.39E+12,-9.1665,-11.455,-0.7355,14.68954416,walking
1.39E+12,-5.3256,-13.348,-0.50395,14.38002382,walking
1.39E+12,-3.2689,-14.165,0.38137,14.54229608,walking
1.39E+12,-2.4517,-14.111,3.6366,14.77687428,walking
1.39E+12,-1.8387,-15.337,3.732,15.89126209,walking
1.39E+12,-1.9613,-16.576,-2.9011,16.94186692,walking
1.39E+12,-2.9148,-15.037,-5.4345,16.25242192,walking
1.39E+12,-2.0839,-11.795,-1.1577,12.03349216,walking
1.39E+12,-1.975,-10.61,0.14982,10.79329287,walking
1.39E+12,-0.8036,-9.2482,3.5958,9.955137058,walking
1.39E+12,-4.1678,-5.0531,2.0022,6.849319768,walking
1.39E+12,-4.9033,-3.0237,0.96704,5.841256624,walking
1.39E+12,-6.4424,-3.4596,1.362,7.43830585,walking
1.39E+12,-1.8115,-3.9227,1.7025,4.644094507,walking
1.39E+12,1.58,-4.1406,2.1656,4.932625236,walking
1.39E+12,3.0373,-4.3449,1.3212,5.463416215,walking
1.39E+12,2.1793,-4.5083,1.076,5.121708053,walking
1.39E+12,0.69464,-4.3177,-0.81722,4.448921953,walking
1.39E+12,1.1986,-4.4402,-4.4266,6.383322455,walking
1.39E+12,0.69464,-5.5026,-7.3686,9.222656746,walking
1.39E+12,-0.068102,-6.4833,-8.8668,10.98444168,walking
1.39E+12,-7.8862,-12.19,-11.25,18.36711056,walking
1.39E+12,-12.572,-18.129,-11.332,24.80181544,walking
1.39E+12,-7.7364,-12.735,-9.4117,17.62419379,walking
1.39E+12,-2.1793,-10.583,-7.8998,13.38491978,walking
1.39E+12,-2.0567,-12.721,-0.8717,12.91563846,walking
1.39E+12,-1.1577,-8.7034,9.793,13.15265334,walking
1.39E+12,-4.2223,-8.6081,-2.6968,9.959916322,walking
1.39E+12,-2.3699,-8.0769,-1.6753,8.582503697,walking
1.39E+12,-0.70826,-6.4288,0.74912,6.510935604,walking
1.39E+12,4.2223,-6.5378,3.8001,8.660912547,walking
1.39E+12,0.068102,-11.455,3.2416,11.90502555,walking
1.39E+12,-2.6015,-12.326,1.3348,12.66806099,walking
1.39E+12,-6.17,-13.157,0.38137,14.53688385,walking
1.39E+12,-8.6898,-9.5479,0.83084,12.93697467,walking
1.39E+12,-8.6217,-4.9306,2.8603,10.33565882,walking
1.39E+12,-4.2904,-4.7944,0.47671,6.451438285,walking
1.39E+12,-2.4108,-6.9872,0.38137,7.401240677,walking
1.39E+12,-1.7298,-8.5127,-0.92618,8.735907436,walking
1.39E+12,-2.6968,-9.2891,-1.1577,9.741682521,walking
1.39E+12,-3.732,-8.7306,-0.55843,9.511206255,walking
1.39E+12,-5.2302,-7.2596,-0.21793,8.950099311,walking
1.39E+12,-6.4016,-7.4095,0.34051,9.797811994,walking
1.39E+12,-6.3198,-8.2539,0.35413,10.40154533,walking
1.39E+12,-5.5435,-9.8339,-0.24517,11.29141664,walking
1.39E+12,-5.9793,-12.326,-1.1169,13.74517261,walking
1.39E+12,-7.6955,-12.081,-1.1577,14.37050975,walking
1.39E+12,-9.4934,-10.964,-1.1577,14.54902776,walking
1.39E+12,-10.529,-9.8611,-0.5993,14.43815413,walking
1.39E+12,-11.169,-12.994,-0.98067,17.16252635,walking
1.39E+12,-5.5571,-14.22,-1.2122,15.31532531,walking
1.39E+12,-2.4925,-13.743,0.28603,13.97012593,walking
1.39E+12,-2.0839,-13.648,4.413,14.4943131,walking
1.39E+12,-2.4108,-14.424,4.4811,15.29522768,walking
1.39E+12,-2.9284,-16.508,-3.7184,17.17312112,walking
1.39E+12,-4.6718,-14.329,-6.1564,16.2802708,walking
1.39E+12,-2.8603,-11.155,-0.6674,11.53519674,walking
1.39E+12,-3.0373,-9.507,1.4165,10.08041232,walking
1.39E+12,-3.7047,-7.0962,4.2223,9.050341089,walking
1.39E+12,-4.9306,-4.304,-0.1362,6.546280073,walking
1.39E+12,-4.6173,-3.3915,0.25879,5.734867375,walking
1.39E+12,-5.4209,-4.8625,0.81722,7.327885888,walking
1.39E+12,-0.76274,-4.522,2.3836,5.168346473,walking
1.39E+12,1.7706,-4.5901,2.8739,5.697661238,walking
1.39E+12,2.9148,-4.413,1.6753,5.547725492,walking
1.39E+12,2.3155,-4.2495,1.1986,4.985622575,walking
1.39E+12,1.076,-3.8001,-1.3348,4.168959948,walking
1.39E+12,1.0624,-4.0452,-4.3313,6.021004608,walking
1.39E+12,0.054481,-4.6582,-6.9328,8.352575127,walking
1.39E+12,-1.8387,-5.5435,-8.8805,10.62894586,walking
1.39E+12,-9.6432,-12.967,-10.433,19.23491316,walking
1.39E+12,-11.713,-18.183,-9.902,23.78792681,walking
1.39E+12,-6.7421,-14.478,-9.1801,18.42125491,walking
1.39E+12,-2.5061,-11.291,-9.4389,14.92849796,walking
1.39E+12,-0.64016,-15.078,7.355,16.78844584,walking
1.39E+12,-2.8739,-10.665,10.379,15.15668721,walking
1.39E+12,-5.8023,-10.311,-4.3313,12.59934784,walking
1.39E+12,-2.9692,-7.8589,-2.9284,8.8968525,walking
1.39E+12,2.9965,-3.3097,4.7944,6.551289774,walking
1.39E+12,4.5764,-5.5707,4.7535,8.635502168,walking
